name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV
桜井日奈子,-0.7,3.7,10.3,40.2,8,42164,9,101.0,-1.5,2.5,9.6,43.9,8.1,46.4,6.0,62.0,5.0,3.0,57.0,28.0,8.0,85.0,2.6548395132992462e-08,0.0005916474351377979,6.6534567057401555,150740.38676693488,16.00798631615411,31406.45823863037,73068.41698704258,12457.49144865163,1155.560290003982,44984.193697429044,161556,7063.502468040813,8751.752641719364,323778.30168894597,666553.5119497855,14437.446652271612,1994.8278094924865,295929.05107902584,1952050.0
桜庭ななみ,0.5,-3.3,3.9,42.1,8,32710,19,42.0,-1.6000000000000005,-2.6999999999999957,4.4,38.8,2.8,36.1,46.0,59.0,19.0,0.0,34.0,5.0,19.0,39.0,2.5862876317336508e-08,0.00019574355837330225,4.265786556189706,114033.89219438861,12.508624229101043,26006.22254904058,61225.18691664812,11594.096710573067,1197.2838912725106,38803.349192335394,131836,5095.033174528252,6861.17238132851,298830.4510238988,617650.3958759033,13270.310181533663,2807.858385955491,278712.1434540687,1792194.0
梅沢富美男,1.9,-2.3,17,97.3,11,30458,23,85.0,-0.29999999999999716,0.7999999999999972,18.9,95.0,18.6,95.8,23.0,43.0,16.0,5.0,52.0,27.0,21.0,79.0,4.1320269377759435e-08,0.00010805238919511165,7.581634415316187,202439.0895352533,18.80540414222227,23281.49025454578,56361.186433698276,18435.142740696298,1667.915912424235,38030.48618855028,114711,6668.344662103888,12150.843551443155,133645.37001228222,280319.4774861134,12094.265112043453,880.5486928236465,131625.72516851424,787162.0
森口瑤子,3.7,2.3,6,41.1,11,82017,22,55.0,0.20000000000000107,-0.6000000000000014,9.7,43.4,9.9,42.8,16.0,45.0,14.0,4.0,33.0,6.0,18.0,39.0,0.0,1.6259005517280366e-05,4.23290454673683,119902.13617889595,11.92242085741815,56812.755036234325,133423.12644751032,21874.052870059462,1607.7114273199286,83161.54475505647,288188,15593.826439077227,21108.018162492157,349013.27539898595,732758.6477603756,31044.53996276759,3340.43555999243,346151.09440850985,2054074.0
森尾由美,1.1,-9.7,12.2,69.2,22,57729,31,57.0,-0.40000000000000036,0.29999999999999716,13.3,59.5,12.9,59.8,22.0,58.0,23.0,6.0,44.0,7.0,29.0,51.0,2.1472635793978345e-09,7.862459001258235e-05,4.5842854887278826,142074.12646212926,14.10885521444125,29793.37193561657,73814.98642905017,28307.850201621943,4566.002574481639,54129.26312011407,143211,10111.070074994508,19342.661732414294,144308.08700266056,304451.1579400004,14643.735890660679,2668.6300957231206,147160.15163731476,844851.0
森山未來,-1.9,-3.9,15,68.3,5,17484,8,62.0,-1.9000000000000004,5.299999999999997,13.1,64.4,11.2,69.7,16.0,72.0,7.0,0.0,41.0,7.0,7.0,48.0,7.838619279347263e-09,8.22454742287743e-05,4.75971206205006,89212.89001236652,9.193984638494282,26854.919239027615,62327.17898861512,9492.334592970903,828.2697108289817,38037.09169104289,138388,3134.0982272390847,3898.629719900714,263681.0975206966,547852.166066679,15623.492917047543,1944.0880050195597,250439.0030193551,1569698.0
森崎ウィン,1.9,12.7,2.3,22.5,19,195319,45,197.0,1.7999999999999998,4.099999999999994,4.2,35.2,6.0,39.3,97.0,225.0,37.0,3.0,112.0,17.0,40.0,129.0,0.0,0.0003786457832490774,16.340997453416424,334212.3103399426,34.25583484707721,80639.5710615243,194948.6206793824,61097.75924389015,2240.538894637791,127874.02024137504,396029,33287.298010443556,52894.51962809605,292105.8685948539,611544.727968012,19738.43685138217,2237.3448041988754,286014.65594607685,1722696.0
森川葵,6.1,4.4,2.7,22.5,11,57202,26,88.0,-0.7000000000000011,-0.6999999999999993,8.8,26.9,8.1,26.2,32.0,88.0,20.0,2.0,61.0,10.0,22.0,71.0,1.1247188601224858e-08,0.0011414985042730989,6.538078400560593,151166.18518945348,16.14296145130243,48053.20430068134,113412.5039793482,23350.246043369836,2599.3466397152883,72532.9217096212,243171,10665.949096573528,16840.063620707908,490678.1337586942,1035923.7944445306,39050.93963010641,2628.0816194938475,495160.72868331906,2864850.0
森星,-6.2,-9.4,14.2,62.5,13,47997,0,0.0,2.0999999999999996,2.299999999999997,8.0,53.1,10.1,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010371966366925332,1.0487789170775398e-05,0,0,0,22106.98253966631,51114.197581565495,8394.94494051275,430.1577158227283,30698.359249064953,114500,7411.810101043929,9848.293553944273,176342.35124793623,362892.5064194675,8355.482480638078,1060.1137131712806,160912.4274298095,1063837.0
森泉,-1.6,-3.2,20.7,90.3,18,87742,0,0.0,-0.3000000000000007,1.4000000000000057,19.1,87.1,18.8,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878900713589615,1.9909396502762534e-05,0,0,0,35178.396631757874,80514.01686640663,9294.8402005245,926.5745773115315,47622.70325153073,184296,13542.967823362394,17442.587974377213,211957.97989419856,443777.3040932122,20945.86273010107,4387.4399941964575,210496.7893282678,1253800.0
森絵梨佳,-1,-6,2.8,13.6,4,2559,0,0.0,-0.19999999999999996,0.20000000000000018,1.8,7.6,1.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354578030608114e-09,4.322469329844797e-06,0,0,0,6582.39539173148,15375.499016100855,2704.437431251612,218.6372853288963,9514.305027032353,33679,583.5218472138857,699.1539919090034,79192.90561671673,165555.41031530025,4710.259853187656,422.71520510646405,76936.61868366675,468589.0
森高千里,-0.2,-5.7,22.3,82.3,9,56425,42,145.0,-1.4000000000000021,0.7000000000000028,22.1,76.6,20.7,77.3,66.0,185.0,37.0,4.0,121.0,17.0,41.0,138.0,7.63711688107334e-09,0.0002381184286668706,12.576551155779006,301961.0429993285,30.89924864511857,54382.005015353425,129054.03322837014,27407.030558310245,2675.6534957310187,83131.41777719921,273043,10519.253300708158,14627.962647435867,344542.32900185825,717370.0685736458,24099.265743823347,2121.431789835993,329615.2381283323,2049416.0
椎名桔平,-5.8,-6.2,26.7,85.3,4,8039,1,57.0,1.2000000000000028,4.6000000000000085,20.9,79.1,22.1,83.7,0.0,18.0,0.0,0.0,17.0,5.0,0.0,22.0,4.484715390474517e-08,0.0004199831558768482,4.775563703731254,113535.40557741528,11.436001750821024,22365.625372041304,52522.60446928318,9810.020345247563,994.6056486912453,33081.12227998534,113768,1175.2925079577624,1488.535804793886,276824.9519723459,575404.695961201,14771.299628899134,1222.8404493480173,262581.38532442314,1646495.0
椿鬼奴,4.2,-1.7,17,86.7,12,28931,34,138.0,1.1000000000000014,-1.7999999999999972,21.2,85.0,22.3,83.2,-5.0,-28.0,9.0,14.0,34.0,67.0,23.0,101.0,0.0,5.805776711445548e-06,12.400898180613693,236511.3605001861,28.647935264377356,16325.20627265138,37869.92308270772,5962.961166984824,459.0073581922624,23038.853529301636,84199,6569.726014700581,8785.982844478905,110018.9756144889,230002.13132663115,10817.640818766058,701.0806256865789,106956.41806985474,651542.0
榊原郁恵,-0.1,-6.2,16.6,89,7,146724,71,150.0,6.899999999999999,0.6000000000000085,16.5,82.8,23.4,83.4,134.0,236.0,61.0,8.0,121.0,20.0,69.0,141.0,1.0544601031790667e-08,3.834287902959555e-05,12.775736023957625,430718.602091491,36.74246859894107,60180.68626383903,142986.88253432472,22563.25279330583,1028.2700222880546,90486.42223840873,299834,18694.67780145668,28156.201303414404,109318.04502373992,229983.03292300992,8288.837968429714,943.8320030473238,109189.2232685529,641030.0
榮倉奈々,3.9,-1.3,24.2,83.2,11,63613,22,111.0,1.5999999999999979,-0.8000000000000114,28.1,81.9,29.7,81.1,19.0,104.0,19.0,1.0,84.0,6.0,20.0,90.0,3.2852209740080717e-08,0.000367467971889741,8.588314633799898,212987.34139568033,21.228736782093467,54994.02509462888,130692.60377755287,32403.788466679933,4510.109566146493,86065.96481125201,277115,9291.52102468146,14843.968873564872,501445.1634481099,1041815.7498044887,37369.7820736231,4283.129203285127,476802.5025197718,2992086.0
樋口可南子,-3.2,-14,9.4,70.6,3,5518,0,28.0,4.3999999999999995,13.999999999999993,6.2,56.6,10.6,70.6,0.0,-6.0,0.0,0.0,3.0,9.0,0.0,12.0,3.577273836753686e-08,0.00020766330872913651,1.8604504232593497,31730.77222532221,3.079673302754894,13652.63075064964,32130.429950749454,6379.6850887940545,586.3177286792329,20300.50477570072,69264,901.7694193475849,1083.9106497408338,92723.0893474915,193579.31431922404,7000.342034057515,726.8509773978974,89812.29146570423,549706.0
横山だいすけ,-5,2.1,21.6,54.7,2,4204,0,55.0,-1.0000000000000018,-1.1999999999999957,16.6,56.8,15.6,55.6,0.0,22.0,0.0,0.0,23.0,7.0,0.0,30.0,0.0,1.4988037915825749e-05,4.492026220659351,81485.73491489324,8.43391219412255,19285.496908538127,45502.22309460652,9704.276758136948,1369.5223222959914,29415.812343428413,97829,783.5904015277304,2004.0524918077272,162132.003139383,335739.2484488107,9901.186159141931,1159.0576481008552,151916.74412401914,971202.0
横山裕,-1.4,3.5,15.6,70.1,9,36538,34,161.0,-1.299999999999999,1.4000000000000057,14.2,73.6,12.9,75.0,25.0,139.0,22.0,10.0,112.0,26.0,32.0,138.0,1.996956080182032e-08,5.325455261905932e-05,16.954734754817572,466123.65755066153,40.47470270536965,43861.44995122188,104635.46776125886,24914.992309410856,2180.1748603418896,68050.07302754739,218883,3424.4333318771373,4794.227651677866,243330.8805036396,503727.5897800105,12767.538115387157,1504.9649004103915,227493.71258279667,1455649.0
横浜流星,24,60.9,5.7,21.2,7,84631,63,431.0,-2.599999999999998,0.0,29.7,82.1,27.1,82.1,91.0,670.0,54.0,8.0,379.0,36.0,62.0,415.0,2.6532362581341206e-07,0.0022532557111854265,35.969938179847524,764567.9162811415,73.2792135274733,83920.39725412501,194461.8459856155,26692.21791497445,2430.515952926382,118172.4819646298,432958,14071.970585725756,18426.763411995948,1310708.0477879297,2669696.1287128516,29937.76329170567,3001.54473874033,1140878.0611103342,8009724.0
横澤夏子,0.9,-1.4,20.7,88.5,14,18599,17,85.0,1.5999999999999979,-0.3999999999999915,21.6,87.1,23.2,86.7,14.0,74.0,13.0,2.0,66.0,9.0,15.0,75.0,8.769634832376037e-09,0.00017374189459351476,7.470768450010549,169598.52365054295,17.441352792515726,17745.085372870908,42284.49825915754,10148.113235464003,1755.2382470289222,28368.809918408468,89047,2868.4978137640787,6082.167295642125,112998.288161501,237038.95639514195,10690.674598958778,817.792963420097,111425.6124163237,666133.0
橋本マナミ,-3.7,-7.7,13.6,80.4,6,17745,12,115.0,0.9000000000000004,0.3999999999999915,9.9,72.7,10.8,73.1,12.0,124.0,9.0,3.0,92.0,18.0,12.0,110.0,0.0,1.4938008338765215e-05,8.068354060441445,241792.05281139992,26.52845155793954,25108.367635161183,59669.80476493834,13675.655868238919,1249.1710577841613,38563.17147905579,125922,3814.658252703845,6281.004365737292,244765.73468340264,507307.5277370966,15518.93709837775,1364.3403927098134,229771.38224120636,1464855.0
橋本愛_(1996年生),3,6.1,4.4,41.9,8,53354,43,235.0,0.1999999999999993,-1.5,7.4,48.0,7.6,46.5,45.0,209.0,33.0,7.0,168.0,38.0,40.0,206.0,0.0,0,18.731823160009693,440255.2895015511,41.46250160057729,57676.80644436477,132585.99119690724,17384.482741498043,1694.5015207737392,79294.16219428797,300743,14329.995337211933,17405.61010484161,365589.8952324811,779111.0280382457,89223.01843091552,11953.425087343614,391309.1395946468,2128230.0
橋本環奈,3.5,8.3,30.8,75.2,7,206693,84,579.0,0.9000000000000057,0.0,34.3,83.5,35.2,83.5,60.0,545.0,52.0,26.0,439.0,111.0,78.0,550.0,9.989544290589168e-08,0.004496501907277777,44.00512560875922,1181245.2513200545,111.13001423213522,158330.40932891934,378439.4821386799,96772.60619016722,4530.01709984982,243686.66940706174,786921,41741.92851254252,63074.19212172717,888971.3553707009,1836130.54160801,42190.89834779897,5660.829054199224,823730.3808364262,5335571.0
檀れい,-1.1,-5,17.9,78.8,8,46218,11,71.0,1.3999999999999986,-0.5,16.8,73.8,18.2,73.3,13.0,62.0,10.0,1.0,49.0,8.0,11.0,57.0,3.6649296532748275e-08,0.001563480843074213,6.116034765783196,124122.70549486224,12.54352423475692,52537.49276925113,122331.27926869028,18562.01644327437,1178.7960592698767,74718.49121996251,269266,8730.692120129934,10833.260471561563,284086.7481852926,600795.5220982924,23745.169580997816,1555.5560331204822,288602.47533779894,1655942.0
櫻井翔,-4.6,-1.1,41.4,97,6,34081,39,356.0,-0.6999999999999957,0.5999999999999943,36.8,95.9,36.1,96.5,41.0,346.0,30.0,4.0,277.0,57.0,34.0,334.0,2.965652355935403e-07,0.002061454892509052,28.532738336903858,732510.6245787933,77.46536855718884,61116.50853426159,148275.208360029,49321.91960454163,4469.668326313606,100574.68534599745,300122,8249.225395967393,12341.462543090911,476018.73372479616,985700.2973772113,25231.849000688177,2698.9262340215328,445297.10636423324,2847603.0
武井壮,-1.6,-0.7,18.6,91.7,7,21473,19,77.0,-3.9000000000000004,0.9000000000000057,17.0,91.0,13.1,91.9,11.0,23.0,11.0,7.0,38.0,25.0,18.0,63.0,5.160594046374325e-09,0.00010642712178124393,5.857985921751874,145435.0096709739,14.718845350311444,25340.564350836037,59554.23330519774,10629.504641887448,694.6778697276636,37151.21166744568,128489,3074.2908814689554,4029.8027202170715,291844.20107770833,610059.3622640042,19566.54740487762,1720.3159905777184,283516.79650127096,1723669.0
武田梨奈,0.7,-0.1,2.3,16.6,15,28117,9,41.0,-0.2999999999999998,0.10000000000000142,3.0,16.5,2.7,16.6,4.0,6.0,4.0,3.0,15.0,15.0,7.0,30.0,2.7895545600600736e-08,0.00016376651861115663,3.8825572852552512,46424.9537752753,5.565589343445918,16787.06053763333,40141.44219684678,11210.00043578654,480.5176803155935,25846.927576859387,83566,5679.748960090726,8913.597363071005,198482.8531141573,416215.44880154775,12371.600765512185,1377.0858343685704,195470.5709059701,1169275.0
武田玲奈,1.4,6.5,1.8,12.4,5,40779,16,139.0,0.2999999999999998,1.3000000000000007,3.2,18.9,3.5,20.2,19.0,35.0,12.0,1.0,42.0,33.0,13.0,75.0,4.257809106695876e-08,0.0003912224407281053,9.722401797706656,199015.87662166287,22.0782262387899,38019.229948431355,88687.79831743412,15588.409296156264,1188.0314360475516,54663.53122751335,194830,7539.697097751172,9176.606524602148,396981.66760417446,825524.2223134695,17034.79366657813,1853.68447150988,377397.0302398308,2359930.0
武田鉄矢,-5.1,-3.7,22.8,96.6,9,24175,22,92.0,-1.799999999999999,1.2999999999999972,17.7,92.9,15.9,94.2,-3.0,-1.0,9.0,9.0,35.0,43.0,18.0,78.0,1.3121855008032714e-07,0.0012090411293759656,7.363659735568121,162102.80133538262,17.216228646975928,31037.7598429734,74277.74023617335,19565.735755527116,2284.9726979458137,49296.34949217172,154791,3972.737240448486,5336.123583336881,179775.62054415487,375619.1546070889,11705.568719459794,1060.7575257205615,174342.69070398228,1063933.0
比嘉愛未,-0.7,-3.9,23.2,63.4,12,75409,38,133.0,0.3000000000000007,2.6000000000000014,22.5,59.5,22.8,62.1,57.0,142.0,35.0,2.0,101.0,18.0,37.0,119.0,1.4442453041100823e-08,0.00010118917868945535,10.138851769262741,287458.450410846,27.600622770976234,73637.32687532362,175422.82634272208,42038.35816998721,2940.2716737842447,113056.89404772449,368073,13157.082885300768,19424.76634775385,502821.85109449306,1047969.2363754164,50534.69178187715,5639.482179011427,485210.1815460852,2989885.0
水原希子,0.5,0.1,14.9,77.2,10,46982,30,101.0,-4.1,-1.3999999999999915,15.4,77.3,11.3,75.9,17.0,52.0,23.0,6.0,70.0,22.0,29.0,92.0,8.146455908984545e-10,1.2875613849215964e-05,7.708621869391149,191040.17032218352,19.070664091649807,36453.68433888825,85425.75554705459,13984.091782909813,1648.0690097488755,53667.989637277366,185678,6876.931237386706,10159.44145564769,313175.242645481,647544.3592837126,15363.171898518445,2221.3385919669545,291703.0338628875,1878636.0
水川あさみ,4.1,-1,19.3,72.7,9,39057,37,122.0,-5.899999999999999,0.7000000000000028,23.4,71.7,17.5,72.4,43.0,132.0,31.0,0.0,106.0,5.0,31.0,111.0,7.712741774136633e-08,0.0005604771902882107,11.630056847013964,321435.2966429347,32.47352188046299,37703.52146817347,88169.62534722107,15264.922511866069,1483.0091724068916,54919.0110409616,192654,5750.840924000377,7576.223565155501,562176.3107040463,1154045.5753913054,17202.56308062454,2353.120582700828,506710.649742858,3397716.0
水谷豊,-2.1,-4.7,30.6,94.3,9,80768,41,180.0,1.1000000000000014,0.5,28.5,89.6,29.6,90.1,41.0,211.0,34.0,6.0,146.0,19.0,40.0,165.0,9.248971042857506e-08,0.001776106109570421,13.319093364985639,381187.37222010817,37.30000274423291,72939.19016426941,171940.90396779162,33063.63434803953,1636.0548291727773,107509.56152934133,368300,14905.202564357787,22177.466115380626,294840.12504384306,622217.2012009762,32179.80554706868,2403.751716826633,297811.7589971817,1725513.0
水野真紀,-0.5,-7.1,7.8,73.5,12,51761,22,72.0,-0.20000000000000018,0.09999999999999432,7.3,66.4,7.1,66.5,13.0,48.0,12.0,8.0,42.0,20.0,20.0,62.0,4.31661925220258e-09,0.0002333534999167366,6.823161069935581,174940.69384403946,20.302212098932213,26574.052041062256,62791.5785296721,14731.619052836746,1019.8779758152391,39811.409413791305,134366,10158.657954533699,14494.800948411357,153621.94313692336,332951.9579311791,49764.542074438315,8761.126465948897,177998.64110756145,878766.0
水野美紀,4.4,-1.2,16.1,70.8,9,45950,16,77.0,-0.8999999999999986,-0.8999999999999915,20.5,69.6,19.6,68.7,6.0,43.0,8.0,7.0,43.0,13.0,15.0,56.0,2.4127430205403024e-08,0.00013226516797876795,6.005608362094744,170163.5467335681,17.480196842232683,41020.17775017595,97225.81154802322,22570.509810979907,1926.0588971599427,62370.157333239535,206631,9528.274175237644,16227.975677728053,336291.6955292921,700004.0232494541,20407.68786027906,2636.476779701763,321976.4321845703,1999342.0
永作博美,-2.8,-6.5,25.1,80.5,8,86438,46,153.0,5.699999999999999,0.0,22.3,74.0,28.0,74.0,73.0,180.0,41.0,4.0,123.0,14.0,45.0,137.0,2.240805863358674e-08,0.00010984991259167044,12.344434343599278,372708.2688918272,31.03088403279208,90852.30892836032,214556.67493108072,45577.801644932406,2560.442903619006,135052.24352625676,458477,7083.815385374335,11563.428124445069,239207.23392861366,495277.4358815034,10844.072969052295,1619.745664904451,223929.98968126558,1430001.0
永山瑛太,-6.4,-17.7,26,88.1,2,7866,1,90.0,-1.5,2.299999999999997,19.6,70.4,18.1,72.7,-1.0,95.0,0.0,1.0,68.0,17.0,1.0,85.0,1.334767452436962e-07,0.0003902285421690226,6.564623574365082,142696.04669475788,14.40142971484765,32849.92184679237,79006.82925004968,22259.441728032896,2249.1029725957446,52693.547549467105,162759,1790.3971009400443,2865.4764484626653,390432.63238103833,823330.1227519189,15806.351265594954,1561.7633860971532,391817.4444479278,2271793.0
永山絢斗,0.5,0.4,8.3,44.4,5,27593,16,72.0,-0.3000000000000007,4.600000000000001,8.8,44.8,8.5,49.4,-10.0,-41.0,4.0,11.0,16.0,50.0,15.0,66.0,3.930075015524808e-08,0.00011671237211768265,5.82976136277321,115578.79951936581,11.333473173590823,32216.514123375662,79452.73258929032,32423.73175467978,2484.295372875176,55450.1868030499,155102,5007.695726148393,8697.771038307297,381401.4408963038,790985.5860401944,15454.638933636645,1176.5499009845637,358082.3928431666,2275928.0
永瀬廉,5.5,36.8,6.4,17.9,6,106369,61,434.0,5.999999999999998,11.700000000000003,11.9,54.7,17.9,66.4,68.0,437.0,44.0,17.0,334.0,91.0,61.0,425.0,7.829111212768085e-09,0.00025478233349942605,34.492548990060186,827331.4965254144,82.5542559800812,143171.3095936626,345683.9707544969,102438.29053405716,8486.34902991172,230912.5393515944,705312,13163.119430543893,25885.152145054275,623890.435418355,1324596.6452349282,129448.90051526016,13477.361390876213,652232.8399290524,3640987.0
永瀬正敏,-2.9,-6,8.7,66.9,2,7810,1,56.0,0.9000000000000004,1.8000000000000043,5.8,60.9,6.7,62.7,2.0,32.0,1.0,0.0,24.0,6.0,1.0,30.0,5.3561303919678106e-08,0.00012067837233484493,5.5369578740095236,146389.53363098807,9.687794097813857,21116.5083767411,48939.956773745704,7416.890611527172,733.1957896610161,29862.836228783886,109067,1441.8755556845954,1725.0789844161063,108110.72848152097,229562.5355006687,15877.271699093388,2558.190563342717,113421.24531119988,629052.0
永野芽郁,9,12.8,23.7,61.4,9,92034,82,495.0,2.299999999999997,2.299999999999997,32.7,74.2,35.0,76.5,111.0,682.0,74.0,5.0,441.0,30.0,79.0,471.0,4.0954821313462137e-07,0.0034831200056370903,39.03560765270016,917070.2785148066,88.35984601997032,101699.57972248632,236021.1089828455,35043.824247542754,2612.839788207655,143511.24602578013,523781,12538.533420973552,17016.838209956815,771588.074724148,1611242.9589469298,92030.29539567704,6645.9993848574295,748253.7339314374,4581568.0
