name,name2,gender,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV_past
松岡昌宏,松岡昌宏,男性,-1.8,-0.9,28,93.3,10,23343,26,163,-2.7,1.4,26.2,92.4,23.5,93.8,8,71,12,9,88,49,21,137,9.13E-08,0.0002250087362,12.76167165,283845.8791,29.3111695,24974.6879,61151.53709,21036.52537,3573.851699,43853.5962,121747,2809.927455,6070.992867,176425.4472,368596.2608,11558.88952,1708.346764,171777.7965,1044436
松岡茉優,松岡茉優,女性,-4.3,-2,22.7,63.9,3,41642,13,176,1.8,3.8,18.4,61.9,20.2,65.7,16,191,11,1,134,21,12,155,1.30E-07,0.0009021959821,13.33305911,337577.205,32.77562552,66589.48173,156480.7001,32875.1943,4159.068968,99826.16371,339457,8373.273485,10495.10937,677296.7768,1402830.001,64145.19049,7974.642944,638156.834,4065007
松島花,松島花,女性,1.6,3,1.6,15.2,17,21795,16,53,-0.4,1.1,3.2,18.2,2.8,19.3,7,16,6,4,20,13,10,33,0,3.21E-05,3.654995409,79061.49195,8.121770696,13771.75212,32882.15093,8166.808641,594.0208529,21318.47382,68676,3618.316671,5424.932754,127881.0382,262532.7538,8542.75448,929.4270795,115660.716,775556
松嶋尚美,松嶋尚美,女性,0.7,-5.5,7.3,81.1,12,39326,15,60,0.8,0.5,8,75.6,8.8,76.1,11,20,8,4,27,14,12,41,1.68E-09,1.12E-05,4.525160754,96572.19104,11.6076117,19302.65259,44305.5278,5516.92352,519.1920792,26363.37286,100813,7082.134155,8619.357553,110357.9949,233990.0128,13927.88289,1422.054587,113962.4075,642417
松嶋菜々子,松嶋菜々子,女性,8,-0.2,29.2,90.8,6,45563,42,104,-4.1,-2.8,37.2,90.6,33.1,87.8,51,72,31,3,57,17,34,74,3.33E-08,0.0003294453643,9.043338144,239572.7738,22.79366549,69139.81557,164847.7708,43858.45331,2819.675712,106410.5563,345798,6994.478612,11826.01693,549006.0881,1150850.872,42572.49496,2614.570308,538650.9176,3235219
松平健,松平健,男性,6.5,-2.2,13.3,90.3,10,130283,39,100,-2.6,2.3,19.8,88.1,17.2,90.4,89,185,37,1,86,3,38,89,7.41E-08,0.001777171341,7.814682065,179541.7829,19.14017071,75209.92987,177484.07,36199.40208,3196.752709,112671.0297,380184,24531.40524,33774.79866,286753.83,607145.461,24287.26349,2682.869102,293700.3247,1666522
松本人志,松本人志,男性,4.4,-0.7,36.1,98.2,6,26951,44,398,1.3,1.4,40.5,97.5,41.8,98.9,-4,-125,18,23,123,230,41,353,7.19E-07,0.03692616257,33.78647404,892316.3094,84.53568366,60987.94547,144666.0412,33620.49302,2651.11623,92741.03551,306628,3063.054747,4124.537552,538044.3813,1118236.296,31571.97397,3953.97635,511754.6851,3205781
松本伊代,松本伊代,女性,1.3,-5.4,9,89.6,5,19143,26,152,1.7,1.3,10.3,84.2,12,85.5,11,58,15,11,93,54,26,147,1.04E-07,0.0002871901307,13.06880883,387810.664,33.57040602,23359.56256,55885.7386,13905.75936,1035.434565,36402.8051,116146,2859.932205,3934.137174,129592.2875,271898.9601,11004.07915,1386.472938,128340.0556,763325
松本幸四郎,松本幸四郎,男性,-3.4,-4.2,11.2,81.4,9,3296,25,147,0.9,2.4,7.8,77.2,8.7,79.6,19,127,17,8,93,29,25,122,1.10E-08,1.31E-05,11.33931333,197150.2007,21.32385671,4563.296468,10968.65809,2702.079941,385.6067174,7390.088818,22600,726.2518424,1229.61542,37932.54778,78120.0596,1603.191641,92.89716869,34581.08911,228467
松本潤,松本潤,男性,2.3,-1.2,34,95.9,1,13305,11,290,-4.1,0.3,36.3,94.7,32.2,95,15,393,11,0,247,37,11,284,3.42E-07,0.002667084588,27.62223135,727900.0612,65.46807439,63921.96566,157268.5591,61296.70142,4387.570406,108839.5896,308178,9434.92281,18761.24529,400720.981,831021.3486,17032.93484,1924.316717,376838.0988,2390978
松本穂香,松本穂香,女性,6.9,18.8,5.1,29,6,20826,18,115,-0.7,3.4,12,47.8,11.3,51.2,21,115,16,1,89,14,17,103,7.19E-08,0.003133001775,9.828255602,178691.1297,19.18373444,35791.67144,87004.90107,29794.97334,3058.99426,59619.47343,175602,3217.742083,4723.944089,419988.0168,865776.8092,19265.30621,2106.333104,385496.4831,2527990
松田翔太,松田翔太,男性,-5.5,-3.2,25.5,85.1,4,18733,2,84,-0.7,3.2,20,81.9,19.3,85.1,2,52,1,0,47,15,1,62,2.48E-07,0.0006276227163,5.842762203,144003.7041,14.16924433,29627.02653,69841.89417,13889.49874,1132.954656,44125.30209,149909,3656.669577,5139.128815,288136.4033,601845.366,12881.02469,1915.874558,279407.3713,1703319
松田聖子,松田聖子,女性,2.3,-2.8,14.7,91.3,2,9107,7,177,-2.5,1.1,17,88.5,14.5,89.6,3,-13,5,2,78,93,7,171,2.12E-07,0.003787234508,17.17886754,345069.4952,28.78273838,66782.50053,157752.2928,33520.42228,2951.096027,100433.9282,337389,899.8993754,1346.866363,758483.383,1600877.514,39948.26819,4266.743804,765033.0039,4416176
松田龍平,松田龍平,男性,-4.1,-2.7,20.4,84.8,6,27998,11,75,-1.8,2,16.3,82.1,14.5,84.1,14,58,9,1,46,11,10,57,2.80E-07,0.0003782320302,5.455828722,118759.5845,11.84605647,33576.25499,78892.55412,14805.36082,1259.874757,49520.20525,170539,5115.696891,6581.745597,345322.0651,725378.3812,14638.5376,2047.413811,342087.9412,2022889
松重豊,松重豊,男性,-2.6,-1.1,37.5,88.7,11,125036,44,140,5.6,1.8,34.9,87.6,40.5,89.4,75,228,41,2,124,9,43,133,2.02E-09,0.0004997655085,11.63336129,261238.4833,26.96651971,126262.1476,306789.5019,96836.45688,7974.097831,207497.7788,617305,23955.00137,39653.37877,480119.7023,1010082.179,28853.93622,2581.40585,478144.393,2812901
松雪泰子,松雪泰子,女性,-0.7,-7.3,20.5,77.7,10,117911,25,62,3.2,0,19.8,70.4,23,70.4,34,69,21,3,44,5,24,49,7.76E-08,0.0002155489,5.185133775,111048.8776,10.93133287,54605.7308,128286.5832,18212.47663,1949.977626,80557.52049,276503,22974.72719,34707.47144,194436.0581,406870.5889,22023.88835,5853.40293,194228.1418,1153792
松風理咲,松風理咲,女性,-0.1,-2.5,0.5,4.6,10,5157,1,4,-0.2,-0.2,0.4,2.1,0.2,1.9,2,5,1,0,4,0,1,4,0,5.85E-07,0.4654963288,18812.78694,1.953709205,4707.907118,11340.72848,3462.434304,224.3121332,7484.991389,23266,861.6075422,1354.566085,55616.7468,114931.2365,1751.285761,137.8697364,51427.81214,333059
板尾創路,板尾創路,男性,-3.4,-5.5,16.3,84.1,5,14859,9,59,-0.3,4.9,12.9,78.6,12.6,83.5,0,5,3,4,17,15,7,32,5.65E-08,0.0003091035524,5.453474514,106099.3729,11.00188558,19597.4588,45694.01126,7903.043448,802.1353667,28330.29091,100564,2090.043304,2559.99401,170758.9763,359568.8223,15669.40872,2161.105871,171786.6869,1001505
板谷由夏,板谷由夏,女性,-2.8,-6.9,9.9,45.5,10,61362,15,90,1,0.7,7.1,38.6,8.1,39.3,6,69,7,4,63,20,11,83,3.76E-08,0.0002770167861,6.665243464,184852.6182,18.30709746,38356.04347,89452.50236,14250.84994,1116.603254,55035.56124,196397,11797.94037,16336.76117,168593.7486,352071.6141,14931.38841,3259.895299,165342.8112,1000112
林修,林修,男性,-6.5,-2.3,27.6,97.3,6,9795,11,126,-5,-0.7,21.1,95,16.1,94.3,4,-27,5,2,22,53,7,75,1.68E-09,7.02E-05,11.90145281,281622.1973,30.00418156,21780.73743,51720.91417,12334.40748,1558.854858,33814.49749,109667,2813.691785,5043.916827,225067.9429,468291.5543,13864.0965,1275.906298,214655.7777,1338850
林遣都,林遣都,男性,2.7,14.7,10.4,50.4,8,97278,50,218,-0.7,5.9,13.1,65.1,12.4,71,68,140,39,2,112,46,41,158,1.65E-08,0.000294429328,16.08241822,423810.9432,43.32770022,67116.41594,154768.0142,21673.54749,1365.069712,92560.26695,348326,13223.3394,17469.31005,542745.6934,1135442.43,40821.67785,4283.264163,530007.7549,3203968
柄本佑,柄本佑,男性,10.8,10.1,11.9,65.7,5,65092,56,156,-1.8,1.7,22.7,75.8,20.9,77.5,116,249,53,0,133,6,53,139,1.49E-07,0.001096122037,11.43449294,340976.4945,30.0554076,70332.15872,171663.8688,60053.42579,5086.161469,117582.2047,342464,10823.86934,16706.277,643849.6769,1343324.772,51486.48698,5312.654031,622325.9778,3822454
柄本明,柄本明,男性,3.9,-2.3,21.8,86.5,6,26876,9,66,-1.8,2.9,25.7,84.2,23.9,87.1,8,42,6,0,33,6,6,39,1.06E-07,0.0005623480743,6.120881593,138358.8972,13.2129397,39153.5764,94059.06805,26888.67719,2030.097923,61973.60566,194056,4622.34618,7324.158932,344028.1577,717222.7766,23589.80212,2750.892438,331419.7495,2042290
柄本時生,柄本時生,男性,-0.6,3.9,13.3,72.4,6,32847,15,129,0.6,2.5,12.7,76.3,13.3,78.8,3,61,4,1,52,16,5,68,2.75E-08,0.0001698803482,11.18487784,223194.9698,23.65624203,36851.37874,89518.14881,29867.61116,2008.733632,60188.41762,180247,4928.63456,8175.457891,422308.837,884877.8734,35897.28825,2835.886984,414408.2897,2493352
柏木由紀,柏木由紀,女性,4.1,0.5,5.8,77,14,58794,69,269,-3.2,-2.3,9.9,77.5,6.7,75.2,42,197,45,24,192,71,69,263,4.28E-08,0.0004624462213,21.60510876,490272.5466,49.67639084,42672.82998,100474.9666,19537.28629,1975.354054,63650.95419,216410,11230.22901,16234.77462,277370.2387,578398.8394,16351.66577,1290.35176,266570.1715,1644215
染谷将太,染谷将太,男性,0,1.2,6.7,53.1,10,67431,19,167,0.6,6.9,6.7,54.3,7.3,61.2,16,79,11,1,70,22,12,92,5.67E-09,0.0001738675755,14.64100507,286697.9706,29.3061936,67049.66446,159037.4425,35964.00016,2558.207379,101596.6176,336832,9462.754508,11704.60458,427605.2015,881866.1879,17232.50392,1467.362195,392512.2098,2569551
柳ゆり菜,柳ゆり菜,女性,0.6,-1.4,1.2,11.5,7,10665,0,41,-1.1,1.4,1.8,10.1,0.7,11.5,0,4,0,0,15,11,0,26,3.25E-09,1.65E-05,3.126836328,69255.21915,7.781486564,21502.5523,50968.45539,10531.36703,840.814402,32556.84921,108006,1705.659492,2632.272375,217339.4311,451078.0127,9218.856144,853.3012586,204840.466,1295050
柳原可奈子,柳原可奈子,女性,-10.3,-4.8,32.4,94.5,11,12990,22,45,-2.5,-1.2,22.1,89.7,19.6,88.5,0,2,3,4,5,4,7,9,7.30E-09,6.38E-05,3.080258007,69449.95294,8.506308602,11391.11868,27076.23195,6112.613335,891.8889079,17823.45561,57244,2669.600956,4089.228987,146281.2116,303794.1257,9879.60413,800.4114691,138431.2179,873447
柳楽優弥,柳楽優弥,男性,2.3,2.8,23.2,68.7,2,8543,2,84,-4.1,0.9,25.5,71.5,21.4,72.4,4,161,2,0,76,7,2,83,1.99E-07,0.0009737602424,8.913053242,179806.641,17.23838685,45422.66715,110597.8555,37441.02973,5043.24601,77172.25471,222669,835.6851906,1048.542827,515658.9551,1082223.114,21452.63518,2287.827483,508300.5968,3023791
柳沢慎吾,柳沢慎吾,男性,-1.1,-3.7,31,96.1,6,17898,6,50,-1.9,-0.7,29.9,92.4,28,91.7,9,27,5,0,25,9,5,34,7.37E-08,0.0004284458833,4.337643992,78663.13591,9.148247154,19658.17118,46614.12548,9882.741405,2035.645016,31036.88912,99251,3669.089995,7537.441475,117063.292,246683.5414,16590.67355,2026.729468,118569.8316,688353
柳葉敏郎,柳葉敏郎,男性,-0.2,-7.6,26.7,93.8,7,23264,8,56,-2.4,2.6,26.5,86.2,24.1,88.8,5,41,5,2,36,11,7,47,4.28E-08,0.0004966092564,5.126274342,144616.9907,14.37465707,29407.58103,69874.73562,16164.71728,1925.583272,45559.52013,147788,4649.01559,6215.584105,194488.7927,404693.7925,12090.19957,1307.782547,185703.6635,1156370
柴咲コウ,柴咲コウ,女性,-0.5,0.2,29,89.4,7,195235,50,354,2.8,-0.6,28.5,89.6,31.3,89,64,392,40,9,270,54,49,324,7.75E-08,0.001861888694,26.00582392,627556.7119,60.71824713,170317.8836,393717.0015,45194.36925,2379.241114,235681.0445,879160,43289.52527,56819.39261,643932.8177,1344106.658,35127.87011,4779.240094,623147.5318,3812916
柴田理恵,柴田理恵,女性,-5.2,-1.4,26.4,97.3,6,5026,11,48,1.1,-0.1,21.2,95.9,22.3,95.8,-1,-13,3,3,11,24,6,35,1.01E-10,1.54E-05,4.262249303,91255.44802,9.356986427,9714.980022,23097.99962,5272.341726,692.7245282,15150.51246,48776,1200.151713,2137.585298,80150.38134,168194.5922,7289.220915,765.1966401,79346.37252,472131
栗山千明,栗山千明,女性,3.7,-3.7,12.4,76.8,3,13745,3,70,0.2,-1.2,16.1,73.1,16.3,71.9,3,33,2,0,33,11,2,44,1.92E-08,0.0001733660252,6.394287481,139840.899,14.86056935,45893.45264,108535.4154,25616.01103,3549.424062,70758.61409,232459,2391.972212,6517.925896,308608.4052,655375.0444,45064.6787,4659.530534,321235.1832,1793721
桃井かおり,桃井かおり,女性,-2.7,-6,18.6,83.7,4,48296,0,0,1.8,-0.7,15.9,77.7,17.7,77,0,0,0,0,0,0,0,0,3.87E-08,0.0001474229965,0,0,0,36415.24064,90399.31029,41422.48627,1527.518146,62484.65602,173453,10781.99864,20250.19791,146117.7935,309770.9313,18277.91728,1715.252227,150601.94,849750
桐山漣,桐山漣,男性,2.7,4.6,2.3,23.7,4,26663,14,51,-0.4,0,5,28.3,4.6,28.3,27,62,13,0,34,4,13,38,1.19E-09,1.70E-05,3.525407886,87825.61865,8.864192818,44934.81717,102964.8762,12164.19457,1070.198753,60940.10555,235012,3641.088133,4331.465476,350855.0336,726849.3187,26016.87559,3134.150737,329871.9733,2101438
桐谷健太,桐谷健太,男性,-5.7,-0.2,30.3,87.1,8,30738,13,97,1.2,3.2,24.6,86.9,25.8,90.1,13,113,9,2,72,13,11,85,2.69E-08,0.0001660733096,7.229290096,177455.6535,17.77348917,26008.88911,62460.86993,16416.51501,1213.634555,41006.82105,128758,5346.178584,8100.379087,250751.4367,526379.7714,40917.75099,1097.278876,247060.3687,1481392
桐谷美玲,桐谷美玲,女性,-3.5,-5.5,23.9,85.7,5,21866,40,168,0.5,-0.2,20.4,80.2,20.9,80,46,170,36,2,142,14,38,156,2.84E-08,0.0005329846111,12.93438562,327467.4731,33.83225425,42038.02018,98984.69804,18601.92303,1567.468079,62360.4172,212921,3056.571587,4150.009779,460703.0031,963623.7304,47092.96046,5966.986825,451649.9952,2728450
桑田佳祐,桑田佳祐,男性,-0.7,-2.7,42.8,94,8,125406,72,234,3.2,1.6,42.1,91.3,45.3,92.9,101,316,63,7,197,31,70,228,4.95E-07,0.005246729846,18.1610724,443792.7219,37.94460579,96095.13078,226936.9695,42538.32046,2477.009845,142731.6728,483958,18531.6741,27436.4518,344449.465,725888.9271,30601.30282,3133.907904,346441.8366,2016694
桜井日奈子,桜井日奈子,女性,-0.7,3.7,10.3,40.2,8,42164,9,101,-1.5,2.5,9.6,43.9,8.1,46.4,6,62,5,3,57,28,8,85,2.65E-08,0.0005916474351,6.653456706,150740.3868,16.00798632,31406.45824,73068.41699,12457.49145,1155.56029,44984.1937,161556,7063.502468,8751.752642,323778.3017,666553.5119,14437.44665,1994.827809,295929.0511,1952050
桜庭ななみ,桜庭ななみ,女性,0.5,-3.3,3.9,42.1,8,32710,19,42,-1.6,-2.7,4.4,38.8,2.8,36.1,46,59,19,0,34,5,19,39,2.59E-08,0.0001957435584,4.265786556,114033.8922,12.50862423,26006.22255,61225.18692,11594.09671,1197.283891,38803.34919,131836,5095.033175,6861.172381,298830.451,617650.3959,13270.31018,2807.858386,278712.1435,1792194
梅沢富美男,梅沢富美男,男性,1.9,-2.3,17,97.3,11,30458,23,85,-0.3,0.8,18.9,95,18.6,95.8,23,43,16,5,52,27,21,79,4.13E-08,0.0001080523892,7.581634415,202439.0895,18.80540414,23281.49025,56361.18643,18435.14274,1667.915912,38030.48619,114711,6668.344662,12150.84355,133645.37,280319.4775,12094.26511,880.5486928,131625.7252,787162
森口瑤子,森口瑤子,女性,3.7,2.3,6,41.1,11,82017,22,55,0.2,-0.6,9.7,43.4,9.9,42.8,16,45,14,4,33,6,18,39,0,1.63E-05,4.232904547,119902.1362,11.92242086,56812.75504,133423.1264,21874.05287,1607.711427,83161.54476,288188,15593.82644,21108.01816,349013.2754,732758.6478,31044.53996,3340.43556,346151.0944,2054074
森尾由美,森尾由美,女性,1.1,-9.7,12.2,69.2,22,57729,31,57,-0.4,0.3,13.3,59.5,12.9,59.8,22,58,23,6,44,7,29,51,2.15E-09,7.86E-05,4.584285489,142074.1265,14.10885521,29793.37194,73814.98643,28307.8502,4566.002574,54129.26312,143211,10111.07007,19342.66173,144308.087,304451.1579,14643.73589,2668.630096,147160.1516,844851
森山未來,森山未來,男性,-1.9,-3.9,15,68.3,5,17484,8,62,-1.9,5.3,13.1,64.4,11.2,69.7,16,72,7,0,41,7,7,48,7.84E-09,8.22E-05,4.759712062,89212.89001,9.193984638,26854.91924,62327.17899,9492.334593,828.2697108,38037.09169,138388,3134.098227,3898.62972,263681.0975,547852.1661,15623.49292,1944.088005,250439.003,1569698
森崎ウィン,森崎ウィン,男性,1.9,12.7,2.3,22.5,19,195319,45,197,1.8,4.1,4.2,35.2,6,39.3,97,225,37,3,112,17,40,129,0,0.0003786457832,16.34099745,334212.3103,34.25583485,80639.57106,194948.6207,61097.75924,2240.538895,127874.0202,396029,33287.29801,52894.51963,292105.8686,611544.728,19738.43685,2237.344804,286014.6559,1722696
森川葵,森川葵,女性,6.1,4.4,2.7,22.5,11,57202,26,88,-0.7,-0.7,8.8,26.9,8.1,26.2,32,88,20,2,61,10,22,71,1.12E-08,0.001141498504,6.538078401,151166.1852,16.14296145,48053.2043,113412.504,23350.24604,2599.34664,72532.92171,243171,10665.9491,16840.06362,490678.1338,1035923.794,39050.93963,2628.081619,495160.7287,2864850
森星,森星,女性,-6.2,-9.4,14.2,62.5,13,47997,0,0,2.1,2.3,8,53.1,10.1,55.4,0,0,0,0,0,0,0,0,0.0001037196637,1.05E-05,0,0,0,22106.98254,51114.19758,8394.944941,430.1577158,30698.35925,114500,7411.810101,9848.293554,176342.3512,362892.5064,8355.482481,1060.113713,160912.4274,1063837
森泉,森泉,女性,-1.6,-3.2,20.7,90.3,18,87742,0,0,-0.3,1.4,19.1,87.1,18.8,88.5,0,0,0,0,0,0,0,0,0.0001878900714,1.99E-05,0,0,0,35178.39663,80514.01687,9294.840201,926.5745773,47622.70325,184296,13542.96782,17442.58797,211957.9799,443777.3041,20945.86273,4387.439994,210496.7893,1253800
森絵梨佳,森絵梨佳,女性,-1,-6,2.8,13.6,4,2559,0,0,-0.2,0.2,1.8,7.6,1.6,7.8,0,0,0,0,0,0,0,0,2.35E-09,4.32E-06,0,0,0,6582.395392,15375.49902,2704.437431,218.6372853,9514.305027,33679,583.5218472,699.1539919,79192.90562,165555.4103,4710.259853,422.7152051,76936.61868,468589
森高千里,森高千里,女性,-0.2,-5.7,22.3,82.3,9,56425,42,145,-1.4,0.7,22.1,76.6,20.7,77.3,66,185,37,4,121,17,41,138,7.64E-09,0.0002381184287,12.57655116,301961.043,30.89924865,54382.00502,129054.0332,27407.03056,2675.653496,83131.41778,273043,10519.2533,14627.96265,344542.329,717370.0686,24099.26574,2121.43179,329615.2381,2049416
椎名桔平,椎名桔平,男性,-5.8,-6.2,26.7,85.3,4,8039,1,57,1.2,4.6,20.9,79.1,22.1,83.7,0,18,0,0,17,5,0,22,4.48E-08,0.0004199831559,4.775563704,113535.4056,11.43600175,22365.62537,52522.60447,9810.020345,994.6056487,33081.12228,113768,1175.292508,1488.535805,276824.952,575404.696,14771.29963,1222.840449,262581.3853,1646495
椿鬼奴,椿鬼奴,女性,4.2,-1.7,17,86.7,12,28931,34,138,1.1,-1.8,21.2,85,22.3,83.2,-5,-28,9,14,34,67,23,101,0,5.81E-06,12.40089818,236511.3605,28.64793526,16325.20627,37869.92308,5962.961167,459.0073582,23038.85353,84199,6569.726015,8785.982844,110018.9756,230002.1313,10817.64082,701.0806257,106956.4181,651542
榊原郁恵,榊原郁恵,女性,-0.1,-6.2,16.6,89,7,146724,71,150,6.9,0.6,16.5,82.8,23.4,83.4,134,236,61,8,121,20,69,141,1.05E-08,3.83E-05,12.77573602,430718.6021,36.7424686,60180.68626,142986.8825,22563.25279,1028.270022,90486.42224,299834,18694.6778,28156.2013,109318.045,229983.0329,8288.837968,943.832003,109189.2233,641030
榮倉奈々,榮倉奈々,女性,3.9,-1.3,24.2,83.2,11,63613,22,111,1.6,-0.8,28.1,81.9,29.7,81.1,19,104,19,1,84,6,20,90,3.29E-08,0.0003674679719,8.588314634,212987.3414,21.22873678,54994.02509,130692.6038,32403.78847,4510.109566,86065.96481,277115,9291.521025,14843.96887,501445.1634,1041815.75,37369.78207,4283.129203,476802.5025,2992086
樋口可南子,樋口可南子,女性,-3.2,-14,9.4,70.6,3,5518,0,28,4.4,14,6.2,56.6,10.6,70.6,0,-6,0,0,3,9,0,12,3.58E-08,0.0002076633087,1.860450423,31730.77223,3.079673303,13652.63075,32130.42995,6379.685089,586.3177287,20300.50478,69264,901.7694193,1083.91065,92723.08935,193579.3143,7000.342034,726.8509774,89812.29147,549706
横山だいすけ,横山だいすけ,男性,-5,2.1,21.6,54.7,2,4204,0,55,-1,-1.2,16.6,56.8,15.6,55.6,0,22,0,0,23,7,0,30,0,1.50E-05,4.492026221,81485.73491,8.433912194,19285.49691,45502.22309,9704.276758,1369.522322,29415.81234,97829,783.5904015,2004.052492,162132.0031,335739.2484,9901.186159,1159.057648,151916.7441,971202
横山裕,横山裕,男性,-1.4,3.5,15.6,70.1,9,36538,34,161,-1.3,1.4,14.2,73.6,12.9,75,25,139,22,10,112,26,32,138,2.00E-08,5.33E-05,16.95473475,466123.6576,40.47470271,43861.44995,104635.4678,24914.99231,2180.17486,68050.07303,218883,3424.433332,4794.227652,243330.8805,503727.5898,12767.53812,1504.9649,227493.7126,1455649
横浜流星,横浜流星,男性,24,60.9,5.7,21.2,7,84631,63,431,-2.6,0,29.7,82.1,27.1,82.1,91,670,54,8,379,36,62,415,2.65E-07,0.002253255711,35.96993818,764567.9163,73.27921353,83920.39725,194461.846,26692.21791,2430.515953,118172.482,432958,14071.97059,18426.76341,1310708.048,2669696.129,29937.76329,3001.544739,1140878.061,8009724
横澤夏子,横澤夏子,女性,0.9,-1.4,20.7,88.5,14,18599,17,85,1.6,-0.4,21.6,87.1,23.2,86.7,14,74,13,2,66,9,15,75,8.77E-09,0.0001737418946,7.47076845,169598.5237,17.44135279,17745.08537,42284.49826,10148.11324,1755.238247,28368.80992,89047,2868.497814,6082.167296,112998.2882,237038.9564,10690.6746,817.7929634,111425.6124,666133
橋本マナミ,橋本マナミ,女性,-3.7,-7.7,13.6,80.4,6,17745,12,115,0.9,0.4,9.9,72.7,10.8,73.1,12,124,9,3,92,18,12,110,0,1.49E-05,8.06835406,241792.0528,26.52845156,25108.36764,59669.80476,13675.65587,1249.171058,38563.17148,125922,3814.658253,6281.004366,244765.7347,507307.5277,15518.9371,1364.340393,229771.3822,1464855
橋本愛_(1996年生),橋本愛_(1996年生),女性,3,6.1,4.4,41.9,8,53354,43,235,0.2,-1.5,7.4,48,7.6,46.5,45,209,33,7,168,38,40,206,0,0,18.73182316,440255.2895,41.4625016,57676.80644,132585.9912,17384.48274,1694.501521,79294.16219,300743,14329.99534,17405.6101,365589.8952,779111.028,89223.01843,11953.42509,391309.1396,2128230
橋本環奈,橋本環奈,女性,3.5,8.3,30.8,75.2,7,206693,84,579,0.9,0,34.3,83.5,35.2,83.5,60,545,52,26,439,111,78,550,9.99E-08,0.004496501907,44.00512561,1181245.251,111.1300142,158330.4093,378439.4821,96772.60619,4530.0171,243686.6694,786921,41741.92851,63074.19212,888971.3554,1836130.542,42190.89835,5660.829054,823730.3808,5335571
檀れい,檀れい,女性,-1.1,-5,17.9,78.8,8,46218,11,71,1.4,-0.5,16.8,73.8,18.2,73.3,13,62,10,1,49,8,11,57,3.66E-08,0.001563480843,6.116034766,124122.7055,12.54352423,52537.49277,122331.2793,18562.01644,1178.796059,74718.49122,269266,8730.69212,10833.26047,284086.7482,600795.5221,23745.16958,1555.556033,288602.4753,1655942
櫻井翔,櫻井翔,男性,-4.6,-1.1,41.4,97,6,34081,39,356,-0.7,0.6,36.8,95.9,36.1,96.5,41,346,30,4,277,57,34,334,2.97E-07,0.002061454893,28.53273834,732510.6246,77.46536856,61116.50853,148275.2084,49321.9196,4469.668326,100574.6853,300122,8249.225396,12341.46254,476018.7337,985700.2974,25231.849,2698.926234,445297.1064,2847603
武井壮,武井壮,男性,-1.6,-0.7,18.6,91.7,7,21473,19,77,-3.9,0.9,17,91,13.1,91.9,11,23,11,7,38,25,18,63,5.16E-09,0.0001064271218,5.857985922,145435.0097,14.71884535,25340.56435,59554.23331,10629.50464,694.6778697,37151.21167,128489,3074.290881,4029.80272,291844.2011,610059.3623,19566.5474,1720.315991,283516.7965,1723669
