name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3
永山絢斗,5,27593,16,72.0,-0.3000000000000007,4.600000000000001,8.8,44.8,8.5,49.4,-10.0,-41.0,4.0,11.0,16.0,50.0,15.0,66.0,3.930075015524808e-08,0.00011671237211768265,5.82976136277321,115578.79951936581,11.333473173590823
永瀬廉,6,106369,61,434.0,5.999999999999998,11.700000000000003,11.9,54.7,17.9,66.4,68.0,437.0,44.0,17.0,334.0,91.0,61.0,425.0,7.829111212768085e-09,0.00025478233349942605,34.492548990060186,827331.4965254144,82.5542559800812
永瀬正敏,2,7810,1,56.0,0.9000000000000004,1.8000000000000043,5.8,60.9,6.7,62.7,2.0,32.0,1.0,0.0,24.0,6.0,1.0,30.0,5.3561303919678106e-08,0.00012067837233484493,5.5369578740095236,146389.53363098807,9.687794097813857
永野芽郁,9,92034,82,495.0,2.299999999999997,2.299999999999997,32.7,74.2,35.0,76.5,111.0,682.0,74.0,5.0,441.0,30.0,79.0,471.0,4.0954821313462137e-07,0.0034831200056370903,39.03560765270016,917070.2785148066,88.35984601997032
江口のりこ,6,91595,8,66.0,-4.100000000000001,-1.7999999999999972,27.8,73.5,23.7,71.7,7.0,50.0,6.0,2.0,40.0,10.0,8.0,50.0,1.4509232182501757e-08,0.0018332320970614988,5.612682986243171,112947.45737533836,12.309791959053618
江口洋介,6,23355,7,99.0,6.699999999999999,4.700000000000003,24.8,85.0,31.5,89.7,2.0,42.0,4.0,2.0,46.0,20.0,6.0,66.0,5.471935255234114e-08,0.00036036392910856823,6.674321065117738,155269.93208798478,16.081310903606045
池松壮亮,5,68208,16,69.0,2.1000000000000005,9.900000000000006,6.2,42.3,8.3,52.2,22.0,81.0,13.0,1.0,51.0,6.0,14.0,57.0,7.696803622272655e-08,0.0002301972153647961,5.0199133987751585,98719.9961101245,10.241856046474306
池田エライザ,12,234137,86,311.0,3.1999999999999993,5.500000000000007,14.3,60.9,17.5,66.4,83.0,322.0,63.0,21.0,232.0,48.0,84.0,280.0,2.0556292737626694e-08,0.0004112236488430142,24.557322053260812,573896.2108664609,58.11526781886069
池田美優,7,113044,25,115.0,0.9000000000000021,0.0,20.2,87.4,21.1,87.4,31.0,110.0,21.0,1.0,86.0,17.0,22.0,103.0,1.4566958775339546e-08,0.00010490463249463703,9.003622534083465,283680.16375916847,23.716113886478265
池脇千鶴,4,7506,0,18.0,2.1000000000000005,2.200000000000003,7.8,49.0,9.9,51.2,0.0,2.0,0.0,0.0,5.0,5.0,0.0,10.0,1.2977706609384562e-07,0.00026360634855304206,1.3567593852568367,22269.004421938163,2.4547353239568763
池間夏海,4,5389,0,12.0,0.19999999999999996,1.3000000000000003,0.5,1.9,0.7,3.2,0.0,-3.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,2.2244710278006092e-07,1.469122515653161,34281.18732764955,3.3079126302965673
沢口靖子,6,65588,36,94.0,-4.5,-3.5,25.7,83.7,21.2,80.2,42.0,71.0,29.0,3.0,64.0,20.0,32.0,84.0,4.2345137410357016e-262,4.3082914474678265e-05,8.094850897525102,176769.39438820156,18.407012128537083
沢村一樹,15,88815,51,130.0,-1.1999999999999993,1.6000000000000085,28.3,85.1,27.1,86.7,58.0,154.0,44.0,5.0,116.0,9.0,49.0,125.0,4.1478241899787155e-09,9.907140518619967e-05,9.111433879818463,266254.25323196856,28.2924364290611
河北麻友子,13,55174,38,111.0,-0.9000000000000004,-3.0,16.3,78.2,15.4,75.2,62.0,143.0,34.0,0.0,89.0,6.0,34.0,95.0,3.121717715116477e-08,0.0002341446348301314,7.9283754006700216,216284.88333083555,20.702625174484144
河合優実,6,10110,20,86.0,0.0,-0.9,0.2,1.8,0.2,0.9,40.0,136.0,19.0,0.0,76.0,3.0,19.0,79.0,1.4808218116532714e-08,0.00011406837408929725,8.507530445610536,161402.84911544767,16.976127140820342
河合郁人,17,31864,37,91.0,5.0,3.6000000000000014,10.8,61.4,15.8,65.0,56.0,119.0,34.0,3.0,78.0,12.0,37.0,90.0,1.0373527297618563e-10,8.243558947516733e-05,6.773657101322859,165121.95351185923,18.48818274599244
泉澤祐希,4,7815,4,55.0,0.30000000000000004,2.8000000000000007,1.8,17.9,2.1,20.7,2.0,33.0,1.0,0.0,25.0,9.0,1.0,34.0,0.0,2.549930809383124e-05,4.038510728962164,101825.98687923556,10.901780469885606
泉里香,8,37260,22,94.0,0.6999999999999993,2.3000000000000007,6.9,29.0,7.6,31.3,26.0,132.0,15.0,1.0,75.0,5.0,16.0,80.0,0.0,6.983592855441864e-05,6.632885438426587,158995.1082863342,17.415791972380482
波瑠,6,24372,17,237.0,-2.3000000000000007,-0.4000000000000057,29.2,82.7,26.9,82.3,10.0,47.0,9.0,1.0,80.0,55.0,10.0,135.0,1.0809034108544596e-07,0.0006891491263204359,16.51867377645706,422251.8641198469,41.6209730970646
津田健次郎,5,166261,35,171.0,2.9000000000000004,11.000000000000004,9.0,24.2,11.9,35.2,58.0,274.0,32.0,1.0,143.0,9.0,33.0,152.0,0.0,0.007935352988513288,16.330587393702363,302449.57907546236,28.724542117054202
津田寛治,9,29202,17,57.0,0.39999999999999947,1.6000000000000014,6.7,53.8,7.1,55.4,9.0,38.0,9.0,4.0,32.0,9.0,13.0,41.0,1.3517257492833116e-08,2.9039506129330284e-05,5.388319440655103,86090.55914451592,10.363803790505994
浅利陽介,7,35940,12,46.0,0.7000000000000011,1.0,14.7,71.2,15.4,72.2,19.0,38.0,11.0,0.0,26.0,3.0,11.0,29.0,6.959831123519083e-09,4.798198624209229e-05,4.1187961960825605,92316.94697912048,9.498266003727291
浅川梨奈,7,32586,11,61.0,-0.40000000000000013,-0.40000000000000036,1.8,5.7,1.4,5.3,8.0,50.0,7.0,0.0,41.0,9.0,7.0,50.0,0.0,6.911723488458423e-05,5.9384410122848275,137872.52869700332,12.737894787908042
浅田真央,12,29119,67,223.0,-3.5,1.3999999999999915,38.2,95.9,34.7,97.3,79.0,143.0,47.0,13.0,120.0,57.0,60.0,177.0,3.358265573326448e-07,0.0033339760260014313,20.659208120334288,562595.3203087948,45.58459269136957
浅田美代子,6,6832,1,47.0,-1.4000000000000004,-0.19999999999998863,12.9,70.1,11.5,69.9,-1.0,-7.0,0.0,1.0,12.0,21.0,1.0,33.0,2.0931277328489498e-08,0.00021821102677463278,3.4018427074712627,79398.00970868146,6.409483081690879
浅田舞,12,30250,44,113.0,2.299999999999999,-1.2000000000000028,10.4,81.9,12.7,80.7,57.0,124.0,34.0,5.0,85.0,13.0,39.0,98.0,9.432939283133713e-09,0.0003225870914887518,8.019896544127262,237127.40210090773,24.217840460337886
浅野ゆう子,10,35624,11,53.0,-1.0,2.0,15.9,77.3,14.9,79.3,1.0,20.0,2.0,2.0,22.0,12.0,4.0,34.0,2.747064396644614e-08,0.000282258443742745,4.73515320164974,100323.48995600022,11.635475962262198
浅野忠信,7,230461,39,108.0,3.0,0.7000000000000028,17.2,80.2,20.2,80.9,39.0,33.0,36.0,3.0,65.0,35.0,39.0,100.0,5.629290616328307e-08,0.00039297019967877235,9.185094162599356,258712.87186094423,19.849482857142224
浜田雅功,15,127116,93,366.0,-0.8999999999999986,2.1000000000000085,36.8,96.3,35.9,98.4,-2.0,80.0,48.0,34.0,200.0,120.0,82.0,320.0,9.214045836639148e-08,0.0011011485954796033,33.728069478860924,959294.2853310107,90.05515936810369
浜辺美波,2,37230,25,391.0,-3.8000000000000007,1.5999999999999943,29.6,70.4,25.8,72.0,25.0,407.0,21.0,2.0,328.0,44.0,23.0,372.0,5.256940513598748e-07,0.016864664957190266,31.549222062018536,757676.3439402408,73.04403233416569
浜野謙太,6,8363,13,51.0,-1.0,-1.2999999999999972,8.1,50.3,7.1,49.0,11.0,24.0,9.0,1.0,21.0,6.0,10.0,27.0,3.60948273943169e-08,7.942616997832995e-05,3.9905599162021814,86284.15014561021,9.102308861843339
深川麻衣,1,2667,0,68.0,-0.8999999999999999,-0.8999999999999986,2.5,9.7,1.6,8.8,0.0,86.0,0.0,0.0,48.0,7.0,0.0,55.0,0.0,1.0633963127262442e-05,4.557601349993694,123248.68620901108,13.170733281326973
深津絵里,2,5358,12,73.0,0.5,-5.199999999999989,28.0,78.1,28.5,72.9,11.0,47.0,9.0,1.0,37.0,12.0,10.0,49.0,1.0680351809965568e-07,0.0010284906890018733,6.266454835852345,147835.5384108871,13.196472191060444
深田恭子,2,5538,5,150.0,-1.2999999999999972,0.20000000000000284,34.0,91.3,32.7,91.5,-5.0,101.0,0.0,4.0,89.0,42.0,4.0,131.0,3.306714439113108e-07,0.003400453747531859,13.2811153761263,332936.4766401104,31.310204146726186
清原果耶,12,138317,110,379.0,4.300000000000001,4.799999999999997,14.5,46.7,18.8,51.5,203.0,500.0,99.0,6.0,320.0,30.0,105.0,350.0,2.1779975835128786e-07,0.0012877006334817145,26.54768022346139,654808.6793913707,66.80322661813665
清水ミチコ,12,10799,13,57.0,1.5,-3.6000000000000085,19.6,86.4,21.1,82.8,10.0,22.0,9.0,2.0,27.0,14.0,11.0,41.0,2.4876802074584118e-08,4.9094813510230955e-05,5.91883722233022,127573.08255633751,11.76735445537235
清水尋也,4,9190,6,54.0,0.0,0.40000000000000213,1.4,18.9,1.4,19.3,7.0,42.0,5.0,1.0,31.0,9.0,6.0,40.0,0.0,2.9432661042933085e-05,4.3043843866674445,80260.24604321529,9.13253081706775
清野菜名,5,43511,19,184.0,2.6000000000000014,2.799999999999997,20.9,59.1,23.5,61.9,26.0,179.0,16.0,0.0,121.0,22.0,16.0,143.0,1.7298811368626483e-08,0.0001856711780603578,14.691594703926414,362130.24062016286,37.307017150817515
渋谷凪咲,15,49774,39,149.0,1.4000000000000004,6.899999999999999,11.2,34.7,12.6,41.6,46.0,171.0,32.0,4.0,119.0,22.0,36.0,141.0,0.0,0.00029748432176635926,12.703970212195062,310921.7669235717,30.919519245101938
渡辺いっけい,6,18782,5,41.0,2.1000000000000014,4.3999999999999915,11.7,72.4,13.8,76.8,4.0,36.0,4.0,1.0,30.0,2.0,5.0,32.0,5.4567404846493986e-09,1.117990857824538e-05,3.495108781718755,81979.98407412828,7.797477884194153
渡辺えり,8,21798,21,161.0,1.4000000000000021,-3.700000000000003,17.2,81.8,18.6,78.1,6.0,36.0,9.0,5.0,52.0,33.0,14.0,85.0,7.860369803044943e-08,0.00010529452755819864,9.82954450195187,261927.3940747138,25.950422500134337
渡辺大知,12,67935,42,146.0,-0.20000000000000018,-0.20000000000000284,2.5,18.6,2.3,18.4,29.0,78.0,24.0,9.0,74.0,23.0,33.0,97.0,1.2125177072363546e-09,9.915796176550126e-06,11.904003049169328,250256.63389230132,25.026817292394053
渡辺満里奈,4,4622,9,112.0,1.5999999999999996,0.20000000000000284,14.0,73.6,15.6,73.8,-3.0,3.0,5.0,4.0,55.0,32.0,9.0,87.0,2.0039575901140774e-10,1.1998862644927953e-05,8.432683575794263,201079.03631348355,20.48360634909583
渡辺直美,7,47273,32,248.0,-1.7000000000000028,-0.20000000000000284,40.5,97.7,38.8,97.5,39.0,288.0,24.0,2.0,192.0,27.0,26.0,219.0,7.74740843937847e-08,0.0006879221457357224,18.973556418550082,490684.37308223016,50.21064069640324
渡辺真起子,9,10615,2,46.0,0.5,3.0,2.5,25.7,3.0,28.7,-1.0,12.0,0.0,1.0,16.0,7.0,1.0,23.0,4.972207010657784e-08,5.326903679158399e-05,3.569517116132223,58131.89953422666,6.577686838877048
渡辺謙,6,136244,14,79.0,0.3999999999999986,2.299999999999997,23.0,87.4,23.4,89.7,10.0,-7.0,11.0,3.0,34.0,41.0,14.0,75.0,4.355005495171498e-08,0.0004168133998603731,8.277541259401822,221885.20953022488,18.449655696729383
渡邊圭祐,7,13537,15,101.0,-1.5,-2.0,5.7,24.8,4.2,22.8,24.0,152.0,13.0,0.0,87.0,10.0,13.0,97.0,1.7089722807302023e-08,7.283333067283894e-05,7.911676532107131,163506.55796398627,17.775784702402646
渡部篤郎,5,16897,3,43.0,3.599999999999998,7.6000000000000085,19.1,76.3,22.7,83.9,2.0,-5.0,2.0,0.0,6.0,12.0,2.0,18.0,3.9804036444104974e-08,0.002554871172551373,4.186164287780074,81688.7603735769,9.07020681421955
温水洋一,11,9054,9,44.0,-2.1999999999999993,0.7000000000000028,20.4,87.8,18.2,88.5,10.0,15.0,6.0,0.0,16.0,6.0,6.0,22.0,4.646228682850453e-08,5.8179830729455264e-05,7.417152713790812,65482.24625516114,10.590927259563305
満島ひかり,9,217607,40,344.0,0.0,0.7999999999999972,29.4,76.5,29.4,77.3,57.0,573.0,37.0,0.0,307.0,14.0,37.0,321.0,1.3106841753287674e-07,0.0022938711699894013,25.652464052119974,576046.6657299299,56.33685023582283
満島真之介,15,97985,23,81.0,-2.099999999999998,2.700000000000003,18.2,70.8,16.1,73.5,33.0,114.0,18.0,0.0,62.0,1.0,18.0,63.0,1.0980767705076373e-10,0.00010305717335911562,6.595674159036362,139085.59142379538,15.682199790485344
溝端淳平,9,21621,15,58.0,-2.0999999999999996,5.299999999999997,14.0,71.5,11.9,76.8,7.0,30.0,8.0,5.0,28.0,12.0,13.0,40.0,6.614555905084758e-09,0.00010085338516199525,4.596818675806404,118212.4870268738,12.682831585404033
滝川クリステル,7,18806,16,65.0,0.5,-0.4000000000000057,8.3,91.0,8.8,90.6,4.0,25.0,9.0,4.0,39.0,18.0,13.0,57.0,8.24714612279529e-08,0.0005051264735395461,4.747166391160825,120645.82637955387,12.771474764084319
滝沢カレン,16,111034,30,95.0,-1.8999999999999986,-1.0999999999999943,34.5,92.6,32.6,91.5,25.0,67.0,21.0,3.0,60.0,13.0,24.0,73.0,6.683888009456697e-09,0.0009874956815463549,8.303180789282067,169494.23523630883,19.96943500601845
滝藤賢一,11,52591,25,95.0,3.6999999999999993,8.599999999999994,19.5,74.2,23.2,82.8,36.0,135.0,21.0,0.0,80.0,5.0,21.0,85.0,2.086048383809608e-09,0.00017604083622528168,6.774433221597505,157139.52915044318,15.372194320151992
澤部佑,16,26978,16,80.0,2.0,0.0,25.1,93.5,27.1,93.5,5.0,34.0,8.0,4.0,44.0,18.0,12.0,62.0,3.513648305472671e-08,0.0001196042940330599,6.474280648115144,170427.62279321172,18.448419962425177
濱正悟,9,44637,22,46.0,-0.09999999999999998,-0.40000000000000036,0.5,5.0,0.4,4.6,22.0,47.0,15.0,3.0,29.0,6.0,18.0,35.0,0.0,1.0185795137099944e-06,4.207395368648876,114811.00795928885,9.476847716386091
濱田マリ,10,15906,8,46.0,5.9,-0.5,13.6,75.4,19.5,74.9,1.0,19.0,2.0,1.0,16.0,2.0,3.0,18.0,0.0,4.600216590448271e-06,3.9628050383881437,87867.98588023549,8.687392315480208
濱田岳,5,45704,15,126.0,4.599999999999998,3.0,25.1,84.4,29.7,87.4,19.0,189.0,12.0,1.0,110.0,7.0,13.0,117.0,1.2283645717583114e-07,0.0003803324101853452,12.169412898689782,283283.7735986363,31.43056570959194
濱田龍臣,10,35606,18,63.0,1.0,0.6999999999999957,4.8,50.1,5.8,50.8,20.0,83.0,10.0,0.0,47.0,0.0,10.0,47.0,0.0,5.8525363140878987e-05,6.001294430058438,112344.50204472184,12.720233864500244
瀧内公美,3,38355,4,53.0,-0.8999999999999999,-1.0999999999999996,2.5,9.9,1.6,8.8,-2.0,-1.0,1.0,3.0,11.0,21.0,4.0,32.0,4.8571121524954844e-08,0.0016821442144941648,4.536302338784879,117488.27702754577,10.389659044295568
瀧本美織,6,29399,15,140.0,1.5999999999999996,2.299999999999997,8.5,52.7,10.1,55.0,12.0,78.0,9.0,5.0,85.0,48.0,14.0,133.0,2.8911521822702275e-09,4.5824458384707125e-05,9.43735966593656,229554.0262357322,24.892634711559698
瀬戸康史,6,81245,18,161.0,1.0,3.8999999999999986,14.2,62.1,15.2,66.0,32.0,271.0,18.0,0.0,155.0,2.0,18.0,157.0,8.209187231448367e-09,7.418586050576766e-05,12.65738498030492,296491.21066330106,30.6317725336388
瀬戸朝香,7,37971,3,49.0,1.5,-0.10000000000000853,10.4,64.2,11.9,64.1,0.0,3.0,1.0,1.0,15.0,14.0,2.0,29.0,1.572034509450277e-08,7.741882084952633e-05,3.022540006204359,110992.7209229065,12.531289668003783
片寄涼太,11,298462,66,148.0,-1.6000000000000005,9.5,6.4,36.5,4.8,46.0,29.0,78.0,37.0,27.0,84.0,55.0,64.0,139.0,7.88083837123032e-09,0.00012553286216160974,12.399683616623312,348511.2087336511,31.12542544578384
片山友希,10,23868,8,35.0,-0.7,0.0,0.7,1.9,0.0,1.9,5.0,19.0,4.0,2.0,18.0,5.0,6.0,23.0,0.0,1.8043844482683245e-05,3.0962807444019522,59390.16437674436,6.489020113441226
片岡愛之助_(6代目),4,6062,3,60.0,0.7000000000000011,2.5999999999999943,11.2,82.5,11.9,85.1,-3.0,57.0,1.0,2.0,45.0,8.0,3.0,53.0,0.0,0,5.141452141971165,133458.7654931659,12.311510527749451
片平なぎさ,7,11096,2,40.0,3.0,-0.3999999999999915,13.3,73.1,16.3,72.7,0.0,-12.0,0.0,0.0,2.0,7.0,0.0,9.0,7.094313566310001e-10,2.8217592872349353e-05,4.8458251681863205,111545.99067685218,11.101775411309081
片桐はいり,8,70343,12,37.0,-0.3000000000000007,-1.0999999999999943,19.1,82.5,18.8,81.4,13.0,29.0,9.0,0.0,20.0,1.0,9.0,21.0,0.0,1.2773242897245059e-05,3.4618373787559,88020.47743703847,7.8040293510991
片桐仁,4,10206,2,61.0,-1.6999999999999993,2.5999999999999943,13.6,69.4,11.9,72.0,0.0,69.0,0.0,0.0,42.0,1.0,0.0,43.0,0.0,4.760633894591077e-06,4.534735747563084,67020.25810806107,9.588854394630872
犬飼貴丈,7,47715,8,48.0,1.1,4.600000000000001,3.9,18.2,5.0,22.8,11.0,68.0,7.0,0.0,41.0,4.0,7.0,45.0,8.110810102550623e-10,0.00026105942287465045,3.887066708119356,78583.04586040576,8.690632421125432
玉城ティナ,9,66340,16,120.0,0.9000000000000004,2.8999999999999986,4.6,44.4,5.5,47.3,23.0,123.0,13.0,2.0,90.0,17.0,15.0,107.0,6.768436687829212e-08,0.000249826333603457,10.004395120367754,189966.2856616842,19.85961647633087
玉山鉄二,2,2838,2,54.0,-0.5,2.0999999999999943,11.5,65.5,11.0,67.6,2.0,31.0,1.0,0.0,27.0,9.0,1.0,36.0,2.3578147550276283e-08,0.00017961620374046028,4.455928784393029,66911.49944789434,7.5904561261087045
玉木宏,10,47971,26,185.0,3.6999999999999993,2.8999999999999915,28.3,87.4,32.0,90.3,18.0,61.0,15.0,3.0,75.0,36.0,18.0,111.0,1.543626784674651e-07,0.0010485066505352956,14.840739610817172,309762.0250086572,29.7484767128883
玉森裕太,4,20085,12,353.0,4.6,7.799999999999997,11.0,67.8,15.6,75.6,21.0,513.0,11.0,1.0,308.0,30.0,12.0,338.0,5.699153704562748e-09,2.398553131296096e-05,25.793734100002816,607380.8782143865,64.21231777376802
生瀬勝久,4,10209,3,56.0,0.3000000000000007,1.6000000000000085,23.9,82.8,24.2,84.4,-1.0,26.0,0.0,1.0,21.0,5.0,1.0,26.0,3.5135618607490596e-08,0.00010235788261226354,4.553675858295543,97634.3545239976,10.422945676021515
生田斗真,5,26466,12,166.0,2.1000000000000014,-0.9000000000000057,29.4,85.7,31.5,84.8,11.0,226.0,9.0,2.0,144.0,14.0,11.0,158.0,5.921026070011935e-08,0.00039562594993656065,15.764606272231328,390906.6665939797,39.24730846166726
生田絵梨花,5,55969,7,251.0,4.1,5.299999999999997,11.5,51.0,15.6,56.3,14.0,434.0,7.0,0.0,229.0,10.0,7.0,239.0,1.523188110409935e-08,0.012095155248915343,18.00452665369448,385549.25506865035,41.29798065428159
生見愛瑠,12,80829,53,304.0,3.0,3.700000000000003,16.3,63.2,19.3,66.9,56.0,346.0,43.0,7.0,244.0,31.0,50.0,275.0,0.0,0.0019749193082645375,23.484988441875885,550775.6972658846,57.26017625665672
生駒里奈,5,27115,11,65.0,-2.999999999999999,1.0,9.2,53.3,6.2,54.3,10.0,66.0,8.0,2.0,46.0,5.0,10.0,51.0,5.0471919134588844e-08,0.00033045509379283716,5.19485323070293,109677.28887019012,12.173366907919737
田中みな実,2,8666,4,409.0,1.8999999999999986,0.5,19.5,83.9,21.4,84.4,5.0,203.0,3.0,0.0,239.0,149.0,3.0,388.0,8.76702902330197e-09,0.0023630169137795407,31.584402689248172,762359.4707301669,77.87813298259543
田中卓志,18,133105,113,161.0,-2.3000000000000007,0.9000000000000057,26.0,94.3,23.7,95.2,173.0,158.0,100.0,11.0,118.0,36.0,111.0,154.0,3.148944416964317e-08,0.00028859769979145886,13.332478034011455,423367.80133595306,38.01127682415073
田中圭,9,81651,56,265.0,-1.0,3.9000000000000057,25.1,85.1,24.1,89.0,76.0,333.0,49.0,3.0,224.0,27.0,52.0,251.0,1.1432862944603842e-08,0.00010381339650415945,23.100373413640394,504679.19218322315,53.437342908250315
田中将大,9,87269,16,150.0,-5.800000000000001,0.0,24.2,88.5,18.4,88.5,-2.0,-9.0,5.0,9.0,50.0,62.0,14.0,112.0,7.544332465938833e-09,0.0012056477236083545,12.367807884072647,326410.680239366,33.16791919769513
田中律子,23,60472,50,71.0,-0.3000000000000007,-1.0999999999999943,11.3,67.8,11.0,66.7,24.0,49.0,31.0,11.0,49.0,10.0,42.0,59.0,0.003127438937333827,0.0007310285077173185,6.748533622910313,154071.18392533806,17.847314355057208
田中直樹_(お笑い芸人),6,13878,15,164.0,0.8000000000000007,0.9000000000000057,18.8,92.0,19.6,92.9,4.0,55.0,7.0,4.0,57.0,19.0,11.0,76.0,0.0,0,15.457879759672213,288294.9458896314,30.124512506125413
田中美佐子,5,13607,7,25.0,-1.0999999999999996,-0.7999999999999972,15.6,63.5,14.5,62.7,10.0,15.0,7.0,0.0,12.0,2.0,7.0,14.0,0.0,2.860129167687509e-05,1.9521763833712245,43943.201193831526,5.153333245089157
田中裕二,14,15470,36,89.0,-1.8000000000000007,1.5999999999999943,16.8,92.0,15.0,93.6,-25.0,-40.0,14.0,20.0,31.0,43.0,34.0,74.0,0.0,3.631086948213775e-08,7.341541685384005,204735.91559972207,20.762537088828797
田中要次,7,9623,13,79.0,2.5,5.599999999999994,11.7,80.2,14.2,85.8,9.0,14.0,9.0,3.0,30.0,23.0,12.0,53.0,0.0,4.998700708067118e-06,7.630830915514325,99393.27684863437,13.295416130786718
田中道子,18,254409,42,70.0,1.9000000000000001,6.800000000000001,1.8,18.9,3.7,25.7,91.0,105.0,34.0,2.0,51.0,9.0,36.0,60.0,0.0,6.949767954575153e-05,6.546111994157264,156956.57404821512,14.62649765848119
田中麗奈,4,6033,4,88.0,1.0999999999999996,-3.1000000000000014,8.3,66.5,9.4,63.4,2.0,-21.0,2.0,1.0,16.0,33.0,3.0,49.0,0.0,0.0009730635618787962,8.788534966556188,104779.11656275109,14.936024469935477
田村淳,7,23452,11,110.0,-2.0,0.9000000000000057,19.5,92.6,17.5,93.5,8.0,29.0,8.0,3.0,55.0,43.0,11.0,98.0,4.55256817876888e-09,0.00021043915732760367,11.152021542811209,237377.3230977196,21.642250273288294
田辺桃子,10,75730,23,54.0,0.7999999999999998,1.5999999999999996,1.1,6.2,1.9,7.8,36.0,74.0,20.0,0.0,39.0,0.0,20.0,39.0,1.4974056348747146e-06,0.0005510290169074721,4.908093941660584,95470.5428919172,10.520657219591717
田辺誠一,6,50447,1,44.0,-0.6999999999999993,3.3999999999999915,11.5,69.2,10.8,72.6,1.0,22.0,1.0,0.0,17.0,2.0,1.0,19.0,5.3588137002115846e-08,7.319096099098916e-05,4.1171828215145405,72212.75658316317,8.035950336213737
町田啓太,8,163459,81,196.0,3.9000000000000004,14.700000000000003,10.4,31.0,14.3,45.7,152.0,338.0,78.0,2.0,176.0,12.0,80.0,188.0,4.455489068008371e-08,0.0006612194624656283,17.27053887269929,429469.5212990579,35.04565130409326
當真あみ,15,94192,70,277.0,0.9,8.0,0.9,2.1,1.8,10.1,104.0,327.0,51.0,6.0,172.0,24.0,57.0,196.0,2.9923113469621234e-08,0.0002603834717811073,24.195062213447663,548466.4002683897,53.60233854302774
白濱亜嵐,9,27217,15,75.0,-2.4000000000000004,-1.8999999999999986,8.8,53.8,6.4,51.9,19.0,90.0,11.0,1.0,57.0,10.0,12.0,67.0,2.1281812779228627e-07,0.00036414887954157023,6.7826342640501345,137635.42874703053,14.341811625099272
白石美帆,6,9195,4,8.0,0.3000000000000007,-1.8999999999999986,10.1,65.8,10.4,63.9,3.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,2.2746397391584368e-09,1.5978533881904924e-05,0.879983355011083,21793.014718150174,1.7556708838943016
白石聖,9,28743,10,122.0,-1.6,0.9000000000000004,3.5,8.7,1.9,9.6,5.0,6.0,5.0,2.0,40.0,53.0,7.0,93.0,0.0,0.00048447198737339164,10.035948423892,207184.20842114103,21.2301849381541
白石麻衣,4,12626,21,252.0,-3.099999999999998,-2.4000000000000057,21.2,75.0,18.1,72.6,19.0,232.0,17.0,3.0,197.0,39.0,20.0,236.0,3.235400344144595e-08,0.00034238886737238426,21.466567299237184,492020.89146880544,52.19420963153299
百田夏菜子,8,74008,0,0.0,1.0,4.299999999999997,14.2,60.7,15.2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863310855946326e-08,0.00027341880313719866,0,0,0
