name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
観月ありさ,8,55817,38,166.0,-1.6000000000000014,-0.6999999999999886,19.5,84.1,17.9,83.4,32.0,131.0,25.0,5.0,107.0,22.0,30.0,129.0,7.202952140135834e-08,0.00024589864543021913,12.088807496126043,327159.11770258285,33.64900404186455,39553.280991974505,94261.10483213187,21274.495713511013,2139.795209336018,61395.7554028917,197653,11031.436739196182,18371.022589512446
角田晃広,7,14852,7,50.0,1.4000000000000021,5.200000000000003,20.9,69.0,22.3,74.2,2.0,32.0,3.0,2.0,28.0,14.0,5.0,42.0,1.3489538677098682e-07,0.0004396171695725221,4.83573334300739,89877.8285725625,9.543756811366807,18848.9230988766,45532.30971116051,14157.651296525148,1045.012543939089,30338.8913986578,92866,3319.406704437991,5475.674725547529
設楽統,7,27120,5,65.0,1.2000000000000028,1.0999999999999943,34.0,92.2,35.2,93.3,7.0,53.0,5.0,0.0,43.0,8.0,5.0,51.0,1.0741492554380649e-07,0.00034386635470834865,4.721885799064181,133921.90201663374,15.157974032078373,35681.8652432696,84639.62218570452,19489.471584420386,1743.273865599073,54458.30345574987,179443,5697.569934052581,7598.309960215518
谷まりあ,18,119413,39,181.0,2.3000000000000007,6.700000000000003,7.1,36.5,9.4,43.2,52.0,287.0,35.0,4.0,166.0,11.0,39.0,177.0,4.404047153112337e-10,0.000326212929804276,12.289929650332358,300102.21268406586,31.85169676462099,58011.08286584457,142345.14908074445,48188.611116081986,13699.75345098673,107680.91264876688,284014,21379.20411826857,45192.75191412534
谷原章介,8,52102,24,99.0,1.5999999999999996,4.6000000000000085,13.6,79.6,15.2,84.2,-24.0,-20.0,4.0,19.0,41.0,52.0,23.0,93.0,7.971692229344686e-08,0.00025882489477625315,7.868288195884786,234120.31213983055,23.552832194865434,49588.80676931183,118935.82001068433,33593.75802801158,2333.1642218564148,77943.53215045718,246184,11794.711576857633,22105.837841188124
豊嶋花,9,27827,13,65.0,-0.09999999999999998,0.7000000000000002,0.5,4.6,0.4,5.3,22.0,86.0,9.0,0.0,40.0,3.0,9.0,43.0,7.95572575580099e-09,0.0003953353810777426,6.597079252726243,117265.02968866292,13.225188060244786,30489.10935017217,72275.69899567471,15046.59064670325,1164.4776504993633,46135.875647013396,153110,4327.256823717466,6971.847158283641
豊川悦司,5,26066,12,86.0,1.1000000000000014,4.299999999999997,18.4,77.5,19.5,81.8,4.0,97.0,6.0,3.0,61.0,11.0,9.0,72.0,6.301486567715431e-08,0.0003189137444687604,9.854322877939252,250406.8163315302,23.809605838395207,32890.2784316889,78981.98192725312,20752.13948301197,2505.0932829638414,52814.638463505755,163247,5409.932601469669,7251.887134326143
財前直見,13,136230,12,56.0,-0.6999999999999993,-0.8999999999999915,12.7,67.6,12.0,66.7,-3.0,-9.0,0.0,3.0,5.0,16.0,3.0,21.0,0.0,3.299105209298784e-05,3.828153236346302,71920.56352640827,9.298370119308647,58730.1699586997,145600.7100424735,63021.21057529188,7174.420058763124,104855.51345633958,282691,35215.929381012145,64270.27416645152
貫地谷しほり,4,9537,3,61.0,0.6999999999999993,-1.4000000000000057,14.5,69.4,15.2,68.0,0.0,42.0,1.0,1.0,34.0,11.0,2.0,45.0,3.29130987745839e-08,0.0001984063713591788,4.9070110704030805,114924.93697504285,11.250023878577348,28205.313949057418,65576.64102251423,10835.098833174452,920.9848860286957,40208.43385745974,145122,2065.513524154765,2524.276753037196
貴島明日香,14,110754,71,296.0,0.5999999999999996,6.200000000000003,10.4,36.5,11.0,42.7,81.0,278.0,58.0,12.0,226.0,64.0,70.0,290.0,0.0013085469931949374,0.0008944751109078902,20.878561891952003,414295.99586514017,48.51816657722827,95072.16240602697,228670.48863550986,58829.420455666914,6674.7189489733,152955.02408146564,469903,24353.626960304413,45641.98355140861
賀来千香子,9,22411,2,33.0,0.20000000000000107,-1.7000000000000028,13.1,66.5,13.3,64.8,0.0,-4.0,1.0,1.0,7.0,12.0,2.0,19.0,2.0193331829981863e-10,4.305481692213618e-05,2.6501214680751555,35274.43948917467,4.417345552452388,33892.7904554931,82037.8758530721,25737.201531346953,2975.8881858728178,55929.553962879,167024,2212.301142827459,3212.911556241151
賀来賢人,12,101794,45,160.0,1.6000000000000014,-0.20000000000000284,33.6,85.3,35.2,85.1,41.0,217.0,33.0,6.0,127.0,12.0,39.0,139.0,1.4853609580907847e-08,0.001420794167752749,13.192829033131824,297350.46404997486,29.143174563075572,76451.733632717,190622.87271372805,84057.48500653468,12394.37485835852,141538.28995258265,365890,16426.94231108656,35161.251492437004
赤楚衛二,9,266774,48,262.0,6.199999999999999,6.700000000000003,10.3,29.9,16.5,36.6,79.0,422.0,47.0,1.0,242.0,11.0,48.0,253.0,4.245351899040817e-09,0.00017861797115718148,25.365644841130262,762821.5209212516,67.00494696166766,206669.0207433125,485747.7580815424,95479.26340725116,13227.094247412979,310571.426361296,1052251,44093.63445314214,57825.176970633795
趣里,12,215043,66,299.0,2.5,7.699999999999999,7.6,31.2,10.1,38.9,145.0,233.0,51.0,9.0,144.0,69.0,60.0,213.0,1.0616749363626403e-10,0.00858233061799083,23.305379350838724,610507.5172729772,54.25256991335855,104803.35950327996,242991.62756133243,26461.88543849567,1643.3793785496532,146534.56076780474,538644,34885.83309036262,46550.33455064169
足立梨花,10,41337,21,135.0,1.5999999999999996,4.6000000000000085,13.1,65.3,14.7,69.9,16.0,188.0,13.0,6.0,114.0,16.0,19.0,130.0,1.2643700388148713e-08,0.00012005318254444703,11.081343827388876,239101.78886453155,27.45422453566342,57458.633772263514,136338.62662666017,31145.190872122133,2127.611017016254,87065.18253358806,288573,6878.055446082468,11129.396189856236
辺見えみり,8,13645,6,50.0,1.3999999999999995,-0.6000000000000085,6.4,74.9,7.8,74.3,-1.0,17.0,2.0,2.0,21.0,9.0,4.0,30.0,1.3484258059839314e-09,1.5336746567803025e-05,3.98693403920495,78963.27403872601,8.535871731210236,16041.389789443161,38771.48455125688,11971.842335125706,1324.4998000877924,26285.5851257706,79180,2373.4058231310246,3584.079595094608
近藤春菜,10,22113,33,127.0,1.1999999999999993,0.5,29.6,96.5,30.8,97.0,26.0,86.0,23.0,6.0,78.0,26.0,29.0,104.0,1.8787531619684806e-08,0.00010316504341859543,9.86821503574227,257423.87965211048,29.00864594165481,21200.844931089803,50698.80533048377,13626.611475307162,1361.1894419396044,33423.39924601097,105766,3583.7368421062497,6271.5909160553
速水もこみち,8,26262,5,58.0,-1.8000000000000007,1.9000000000000057,15.4,91.0,13.6,92.9,2.0,30.0,3.0,2.0,28.0,12.0,5.0,40.0,0.0,5.368271196483276e-05,4.658880266738374,108268.47931777808,10.5360831214598,26019.913810982336,61060.20106792989,11683.212733425846,924.7561178367939,38169.76135040476,132440,5982.382301625095,8430.757578629698
道枝駿佑,4,27969,28,306.0,-1.1999999999999993,3.5,14.5,48.0,13.3,51.5,39.0,388.0,24.0,4.0,241.0,42.0,28.0,283.0,5.512479693158818e-09,0.00120350622435243,23.312079509582706,531702.9262641475,54.76574299268979,83877.014434707,200478.13310041,53692.62136127424,5327.153290038516,131856.87690999883,418972,3005.1821684706147,4932.1322607401
遠藤憲一,3,6323,14,95.0,-2.5,-0.9000000000000057,41.6,92.4,39.1,91.5,11.0,103.0,10.0,2.0,74.0,5.0,12.0,79.0,2.3162196581069742e-09,5.3081490970777355e-05,7.003258483836754,198880.47961938725,19.67894066995802,26495.716447231847,63417.512624666495,17125.518234891584,1411.402456524424,41569.856043223095,131907,1648.2338417847768,2912.410276831045
遠藤章造,6,20447,5,56.0,1.0,2.299999999999997,8.7,80.2,9.7,82.5,0.0,-6.0,2.0,3.0,21.0,28.0,5.0,49.0,2.0219707870482678e-08,6.802071909185196e-05,4.410376732077197,79641.06806819211,9.886346862310802,17729.901376647114,41620.15715726536,7752.512735609058,815.7302250800584,26223.855015636484,90240,3568.9196684923245,4561.38251153958
遼河はるひ,10,24149,12,49.0,-2.0,-1.5,12.4,63.4,10.4,61.9,4.0,18.0,7.0,3.0,23.0,7.0,10.0,30.0,6.053543136745595e-08,0.00021957079280040853,4.351223615264542,59600.13393636407,9.51826179228892,16188.775800963134,38907.1486300397,11021.090651900451,777.993578556592,25582.996490342288,80187,5278.3464284127695,8900.825003250804
郷ひろみ,14,167676,53,199.0,2.5,1.0999999999999943,15.0,92.4,17.5,93.5,78.0,214.0,47.0,4.0,148.0,38.0,51.0,186.0,1.2975730362926906e-07,0.0027029800446126007,18.487144592794184,404813.89750289154,41.586503055676445,88163.49353174497,207069.61222878398,40496.65922939833,1883.2377132361787,128453.59249809303,447549,29018.857343298456,40641.67783524882
酒井美紀,12,48993,14,45.0,-1.8000000000000007,-1.2999999999999972,8.3,58.8,6.5,57.5,7.0,11.0,6.0,1.0,12.0,6.0,7.0,18.0,2.15002296e-315,7.87909697911053e-05,4.405017810806326,75584.0692376457,8.686305455281103,25867.03901996212,60756.55098379222,11638.427974587004,680.513058003391,37825.513427406404,131333,9996.334366877012,14295.605246209918
酒井若菜,4,14526,8,46.0,-0.7000000000000002,-3.5,6.4,43.7,5.7,40.2,10.0,30.0,7.0,0.0,26.0,4.0,7.0,30.0,2.0972137907899556e-09,0.00013914452442642406,3.6017704973524634,71080.1061109171,8.632435326553374,30188.389131377455,72152.12941737208,19111.240755758212,1903.8557201105573,47503.88515151422,150620,3023.0702583390826,5545.788759025743
醍醐虎汰朗,9,66664,7,76.0,-0.09999999999999998,3.1999999999999997,0.5,3.9,0.4,7.1,8.0,91.0,6.0,1.0,57.0,6.0,7.0,63.0,0.0,2.1699096548352595e-05,6.163537273593741,141802.1898347787,13.272667143002653,49678.52121708332,116837.53519053901,15471.789013886195,821.5841665458445,72505.82578385151,250716,6908.794122646635,9414.229054884308
重岡大毅,5,14856,8,93.0,1.3999999999999995,0.19999999999999574,6.7,49.7,8.1,49.9,13.0,142.0,8.0,0.0,79.0,8.0,8.0,87.0,2.5493895681985844e-08,0.00021490552103387982,6.993724502791866,171945.72410123158,18.765419454557616,34734.66517660214,82040.14415627044,18206.803375783773,1430.8308873877484,52104.129597232946,175563,2177.710897223262,2731.4124461688452
野村周平,10,88472,23,90.0,-0.5,-0.8999999999999986,6.9,58.8,6.4,57.9,4.0,-15.0,12.0,10.0,35.0,45.0,22.0,80.0,1.552701417028308e-08,9.941468650000424e-05,7.742718420206713,168419.6878004632,18.103305260062193,52456.38991560121,125178.15609409008,31379.5853134607,2877.232619379045,81689.04574045072,262039,15621.02030649122,22187.686123839183
野村萬斎,5,18583,16,82.0,0.5000000000000018,3.4000000000000057,15.6,79.1,16.1,82.5,25.0,108.0,14.0,2.0,67.0,12.0,16.0,79.0,0.0,3.825729910255178e-05,7.186114221210928,202165.30379532985,17.076337025873606,23371.23333638447,56421.57100521559,17546.348549571198,1451.5978068084646,37739.80804989879,115248,3866.183309887818,6197.866590414077
野間口徹,7,22732,9,56.0,2.0999999999999996,6.200000000000003,11.0,68.7,13.1,74.9,15.0,32.0,9.0,0.0,25.0,4.0,9.0,29.0,0.0,1.367297217185219e-05,5.626194245323048,146725.79430491253,13.773233925128736,18406.391018245038,43863.47907806914,11329.539336470243,822.6018108793293,28367.288216975376,92075,3799.998997891489,5709.694848097885
金子ノブアキ,5,17539,7,52.0,0.2999999999999998,2.5,6.4,41.2,6.7,43.7,7.0,36.0,5.0,1.0,27.0,9.0,6.0,36.0,0.0,1.8201680340570668e-05,4.075688467162197,77315.15136893778,7.119657589991617,24889.356751090556,59560.087278224644,15106.416685098946,1427.5547610056904,39133.72065770923,123864,2480.7353088298746,3491.771208211001
金子大地,8,50330,31,140.0,0.09999999999999987,3.9000000000000004,1.1,9.0,1.2,12.9,36.0,107.0,22.0,6.0,80.0,31.0,28.0,111.0,0.0,3.1518445826867355e-06,11.362704611103908,255595.80946662993,24.3380048272833,63097.22101787668,142639.06830671293,9548.777374050649,564.3561392007606,81164.92562935142,334551,5353.845002078056,6336.591151213289
鈴木ゆうか,5,7424,4,58.0,0.20000000000000007,0.8999999999999995,0.7,4.2,0.9,5.1,7.0,65.0,4.0,0.0,40.0,10.0,4.0,50.0,2.50644629999299e-09,3.528859440069546e-05,4.898854450872375,84732.79613149083,10.000244814918805,14389.469742817966,34908.70667259617,12185.26188485324,1036.0457461504195,23654.602099730706,70734,647.3982232952886,771.329074493663
鈴木京香,7,45137,20,71.0,-2.5,-0.20000000000000284,21.1,74.7,18.6,74.5,25.0,31.0,18.0,1.0,42.0,21.0,19.0,63.0,4.257520787167666e-07,0.0008750044772376242,5.481412875850516,127663.4215666926,12.327575211139626,34373.441735584725,80791.56653485009,13288.059992587765,1098.7415006110068,50571.39593619489,174175,7506.163433548388,11021.564062764783
鈴木亮平_(俳優),6,40091,42,297.0,5.300000000000004,4.200000000000003,34.3,85.0,39.6,89.2,126.0,509.0,41.0,0.0,266.0,25.0,41.0,291.0,0.0,0,28.223154083607895,611511.5067994174,58.78069781867405,81284.00810514683,193876.95326668135,44755.002586893825,3705.1065127285856,125758.50701312545,405422,3628.5006766318356,5111.6346384875305
鈴木仁_(俳優),1,720,2,179.0,0.09999999999999987,0.0,1.8,8.8,1.9,8.8,2.0,68.0,2.0,0.0,75.0,49.0,2.0,124.0,0.0,0,13.263750239101242,205521.20189435472,22.44367615558789,13877.120269854091,33292.14922370186,9590.572369244932,818.6380099966972,21980.771881942408,68977,0,0
鈴木伸之,7,64264,41,158.0,-0.1999999999999993,4.700000000000003,11.2,35.8,11.0,40.5,59.0,237.0,35.0,5.0,133.0,20.0,40.0,153.0,1.745473038226091e-09,4.3359568209572204e-05,13.143869095745583,325496.3391072409,32.49744426914562,84068.22465346308,206034.3365346784,78145.35777933407,3964.7871658606846,139893.75088259066,406784,14940.564468763314,26294.11323323868
鈴木保奈美,10,48522,19,134.0,0.9000000000000004,0.20000000000000284,12.9,73.6,13.8,73.8,13.0,110.0,14.0,4.0,103.0,18.0,18.0,121.0,3.3898993333886636e-08,0.00015526238676841103,9.105839268156627,262839.3319256165,25.35286098765834,58299.835127452796,135257.13215133917,21869.530350752786,1209.6189266691556,81868.0643402286,300604,8537.066320668242,12513.434502409495
鈴木奈々,10,19261,18,110.0,3.1999999999999993,1.7999999999999972,8.3,83.7,11.5,85.5,-7.0,3.0,4.0,12.0,45.0,49.0,16.0,94.0,0.0,4.553357904430675e-05,8.416198257985904,208951.0851181239,21.000171017311366,16840.292481760745,39716.046163538296,8118.725418878373,656.0919292997222,25111.315968314677,85223,3416.0134509403456,4762.778780549923
鈴木梨央,7,12489,11,28.0,0.2999999999999998,1.8999999999999986,5.7,42.7,6.0,44.6,15.0,27.0,8.0,1.0,17.0,5.0,9.0,22.0,0.0,0.00017321558177860652,2.382650240779531,41218.51031412704,4.902366280679631,19018.760815694346,45674.83062908786,12848.653739522633,1089.3168389795155,30183.63967056438,94326,1975.8701584187684,2618.0533927666124
鈴木浩介_(俳優),8,19033,11,59.0,2.0,6.5,9.7,59.5,11.7,66.0,9.0,54.0,8.0,0.0,43.0,2.0,8.0,45.0,0.0,0,5.198216656887329,120349.73570844346,11.993964132442121,27397.924454713815,66152.419942574,19936.4054506372,2289.47290081227,44819.242038497905,135323,4212.744619377634,7691.843166926637
鈴木砂羽,10,45223,10,70.0,4.700000000000001,1.6000000000000014,11.2,61.6,15.9,63.2,10.0,58.0,6.0,1.0,48.0,10.0,7.0,58.0,1.011575277943545e-08,3.184772358964224e-05,5.246042474170223,158150.67079342454,16.61425986877327,32709.117564590422,76195.65222292177,11287.401234252484,683.7011692792245,46520.86532349795,167522,11910.425817489659,15882.924469152693
鈴木福,18,73993,56,144.0,2.5,0.5,21.4,88.3,23.9,88.8,92.0,228.0,48.0,6.0,131.0,8.0,54.0,139.0,4.111620976158083e-07,0.006731379444753708,13.426220327129807,365230.0977588593,34.99507382379716,55687.433887738065,133324.82725769532,33248.63523852195,4473.686427982398,89009.50525835117,277350,13047.331852617413,18168.28667917597
鈴鹿央士,14,273767,69,351.0,6.9,13.899999999999999,4.6,33.5,11.5,47.4,134.0,610.0,62.0,7.0,329.0,19.0,69.0,348.0,5.551263813736063e-08,0.0006731027697002934,22.90396255341309,564057.3940688313,58.891894684128346,264675.2311319364,617950.7600648127,81029.58215473192,2419.2696940957467,376071.80985253863,1348284,39312.231164010205,59158.880922181284
錦織圭,5,34245,28,98.0,-8.100000000000001,2.0,24.6,90.4,16.5,92.4,20.0,16.0,23.0,4.0,58.0,37.0,27.0,95.0,5.262084387564216e-09,2.3367517799676727e-05,11.831822131442612,222643.89772397195,21.679737260081748,31333.38482099415,75464.85377962801,22226.911402886017,1820.0755413391469,50124.92890381292,154919,6900.198740073994,10353.986826377759
錦鯉_(お笑いコンビ),11,95203,57,272.0,-1.6000000000000014,1.7999999999999972,21.8,88.3,20.2,90.1,65.0,310.0,47.0,9.0,226.0,36.0,56.0,262.0,1.352066783501405e-08,0.0006639536586267063,23.167895591763294,540734.7330652307,53.92440236430276,126501.26823155691,297183.2267109296,59350.153700975854,4694.364661416208,186351.66320754105,643184,18404.165642105723,30595.53087630697
長井短,6,8487,3,43.0,0.0,2.0,1.9,19.1,1.9,21.1,0.0,17.0,0.0,0.0,15.0,5.0,0.0,20.0,0.0,4.4862723816828816e-06,3.5223066452240204,80207.79995274628,8.903759007852832,17075.84285096878,41490.178536319065,13224.753642237356,1855.3688930820158,28867.891538289256,83835,1295.2709908291658,3737.755908771184
長嶋一茂,20,95783,62,137.0,-0.29999999999999893,2.0,15.2,92.2,14.9,94.2,3.0,-26.0,27.0,25.0,49.0,73.0,52.0,122.0,4.832356014678681e-08,0.0005961402666484695,12.291385230829656,334709.0845488458,38.246309688319435,53117.90949887921,124406.86050120465,21640.617107186612,1341.3448280170433,76969.61918589761,270516,15897.533871212407,21852.906861141746
長澤まさみ,4,39298,42,436.0,-8.700000000000003,-0.6999999999999886,50.1,93.1,41.4,92.4,45.0,411.0,32.0,7.0,325.0,68.0,39.0,393.0,1.0200825740363802e-06,0.01073629474446839,32.293264404335495,774449.9994114093,75.67128934961967,106040.77271106659,249937.67281347787,46081.61769075154,2908.211778224055,156782.54968561066,535582,6984.272734251877,9977.77495542021
長谷川京子,7,24537,20,117.0,3.0,0.4000000000000057,9.2,71.5,12.2,71.9,19.0,149.0,17.0,2.0,99.0,13.0,19.0,112.0,5.34331661662716e-09,3.771721040082558e-05,7.698786812820995,244265.0384321153,24.62250092379466,27264.857625892615,64635.75010317035,15185.836713495608,1029.072820435898,41226.714505397664,137140,5745.797803557329,8139.578773116922
長谷川博己,4,14685,1,55.0,-1.6000000000000014,2.1999999999999886,16.8,67.4,15.2,69.6,0.0,14.0,0.0,0.0,17.0,9.0,0.0,26.0,2.3685434973537741e-07,0.0008165033176406807,4.451945069004918,81855.29257626702,8.037891870051803,30044.3538514456,71206.63553906057,15338.174563279663,1390.1789996203738,45680.725903558465,151099,2831.483360157331,3789.884275129649
門脇麦,9,92573,37,157.0,1.5999999999999996,7.200000000000003,14.0,57.0,15.6,64.2,53.0,176.0,33.0,1.0,116.0,24.0,34.0,140.0,2.6418809347115533e-08,0.00011668725710741487,14.355789402676262,339371.0329536204,33.688344768557,91168.41798209067,226000.77259125287,94990.08640462944,7415.123362102185,159398.57299185946,436054,13527.406271871962,22118.84184901919
間宮祥太朗,2,8135,9,114.0,-1.6999999999999993,2.299999999999997,19.8,65.5,18.1,67.8,15.0,178.0,8.0,1.0,97.0,8.0,9.0,105.0,8.213233948222667e-08,0.0005242028655751376,10.426224221094655,226151.25279073272,22.46280372147406,56912.425237055875,131102.09508023172,16953.65662755664,1846.8811602608816,78920.63390883266,295958,2254.2636356799494,2795.5216046797495
関口メンディー,16,77031,41,114.0,-1.1999999999999993,-3.0,17.5,84.6,16.3,81.6,39.0,161.0,31.0,7.0,96.0,11.0,38.0,107.0,2.187490123290862e-07,0.0013138026605467108,9.110840184468243,191442.4246533645,20.39023230589918,36351.41264600921,88520.8591967827,27892.00063885286,6593.7394949515165,64261.44767468065,178998,16208.65508322192,32843.3891196767
関根勤,9,14671,11,79.0,-3.6000000000000014,-0.5,28.0,93.1,24.4,92.6,13.0,49.0,9.0,1.0,47.0,19.0,10.0,66.0,1.339919551176936e-07,0.00024214940175060925,5.844625321079176,127866.38376471485,14.25694530410047,19048.98857949634,45151.52990630938,10771.097869855994,837.2818666981921,28900.285817197564,95949,2357.726018692915,3693.8136086595373
関水渚,11,51973,23,76.0,-0.6999999999999997,0.5,2.3,9.2,1.6,9.7,26.0,67.0,17.0,2.0,50.0,9.0,19.0,59.0,4.8773702323830915e-08,0.00032172527985276057,7.733097229016682,183867.41082885923,20.180400913721293,42090.5151633794,104618.67810065093,45994.4530247111,4367.537496112982,74962.5362582136,201210,13059.226117738184,23463.80035410243
